x1,x2,x3,y1,y2,y3,y4,data_set_number,data_set
0.70681,0.61578,0.22449,6.16218164806094e-08,0.98834900572029,0.246672444796,0.411503686780798,669,LHS_Training_3
0.55261,0.10698,0.56535,3.31949789654254e-42,0.998687807466867,0.195104610956,0.126220056336519,722,LHS_Training_4
0.053577,0.95887,0.58732,9.6662484538178e-51,0.965102709103396,0.621215982601556,0.608948186759064,1222,LHS_Training_3
0.6395,0.45646,0.99279,1.93483651757406e-15,0.999999999987079,0.646674081303259,0.38967268617724,505,Rand_Training_3
0.29105,0.89108,0.38339,3.17460741027828e-28,0.673710847896117,0.447126029649333,0.576218146089921,803,LHS_Training_2
0.49171,0.28888,0.033397,5.25606357504095e-24,0.00190832971869853,0.0769295605251333,0.170155785682374,1258,LHS_Training_4
0.41329798,0.56752196,0.28028297,3.90320651101113e-17,0.541828988215854,0.253045149861501,0.328906126389479,40,Testing
0.26394,0.4004,0.8355,6.47771078522383e-23,0.999999968401655,0.49521198277037,0.238300909094979,1003,Rand_Training_1
0.3939944,0.72348188,0.44932072,8.05413258739354e-21,0.958209683309782,0.408896658422221,0.456547766765707,408,Testing
0.70236,0.45486,0.48217,4.09929467287333e-16,0.999927738935493,0.30511988535363,0.323086679839766,517,selectiveSobolSampling_Train_XX
0.46264,0.25332,0.95468,5.33376073196976e-26,0.9999999999682,0.497007523556741,0.214085667850723,984,LHS_Training_3
0.86878,0.76363,0.79443,0.0209488648676315,0.999999854801718,0.671599214638593,0.659659647474741,963,selectiveSobolSampling_Train_XX
0.49887,0.5913,0.063918,2.6005411446432e-12,0.00675613355221358,0.1752700269688,0.348533717022428,556,selectiveSobolSampling_Train_XX
0.7133,0.60734,0.79687,2.52855205043882e-08,0.999999277983026,0.583184321030667,0.483163754273344,1445,regularSobol_Training_3
0.32865,0.050832,0.99138,5.78799561736848e-40,0.999999999996957,0.40778702348736,0.0999075565277048,865,LHS_Training_4
0.31544,0.083691,0.96527,9.14675042642161e-36,0.999999999984314,0.408607586303192,0.106648503939711,784,Rand_Training_4
0.74313,0.80509,0.56027,0.00123029530459236,0.999989345196045,0.520280766836222,0.619040956233434,693,regularSobol_Training_0
0.089954,0.54529,0.94448,4.81033199230023e-45,0.999999999700862,0.661877817831778,0.307235275304185,441,Rand_Training_2
0.36226,0.18167,0.21204,2.49743887746417e-28,0.11484363862814,0.0912699991585926,0.109347145619995,68,LHS_Training_3
0.1951,0.75411,0.20796,1.43817531053677e-37,0.0298095959837766,0.292305432747333,0.425104887715407,627,LHS_Training_2
0.46871,0.042333,0.38207,1.0397136344186e-46,0.946860374748515,0.0973777340589785,0.0817832018751336,634,LHS_Training_1
0.77652,0.24791,0.18939,4.3588471403928e-31,0.994518571191368,0.105667414179926,0.198877336313997,181,Rand_Training_4
0.8595,0.087558,0.52552,3.3623697328258e-45,0.999999703205159,0.169383071125478,0.166504910501901,1268,LHS_Training_4
0.082333,0.2724,0.062348,7.24917520887297e-34,0.000640952065287963,0.0790793077988741,0.103428276284084,566,Rand_Training_1
0.75845,0.27207,0.44665,3.74779297928246e-29,0.999977859900229,0.210151183226741,0.224620019533324,279,Rand_Training_4
0.59174,0.16485,0.4912,2.56944760670642e-37,0.998820412051189,0.186122013557407,0.150652021032143,77,LHS_Training_2
0.49041,0.98844,0.1063,6.19846899459969e-12,0.0267337889913625,0.333995648955852,0.686015976080179,34,Rand_Training_3
0.15516,0.89044,0.6863,7.0218959648524e-41,0.999876810876188,0.659196670170667,0.579725242586178,609,Rand_Training_0
0.065584,0.98004,0.41028,6.37143421632261e-49,0.10076598235794,0.506858832437333,0.615139511918047,602,Rand_Training_0
0.40339,0.96186,0.33854,2.9554420499828e-18,0.760882409099219,0.452309359538074,0.664131803105406,301,Rand_Training_0
0.64104,0.18705,0.12943,5.61174641485681e-36,0.471792406724892,0.0709156580818519,0.149892431332033,577,LHS_Training_2
0.58763,0.44594,0.84647,3.09602459417435e-15,0.999999978879194,0.528462352506222,0.342130035749641,1040,Rand_Training_2
0.5338175,0.3991866,0.7616037,4.93503207329924e-17,0.99999918084285,0.444150702568663,0.287139004019697,150,Rand_Vald_3
0.2386399,0.1397819,0.5993185,1.18078865817143e-25,0.998440901716701,0.225308996600716,0.0870955048150557,39,Rand_Vald_2
0.94307183,0.90995218,0.39162723,0.987510253346922,0.999999885194111,0.461135862497203,0.735749673984304,499,Testing
0.22841,0.52663,0.93527,1.01937897156228e-30,0.999999999857012,0.643152839246,0.327165105205921,322,regularSobol_Training_0
0.5404844,0.6779613,0.5457151,2.13366609984285e-11,0.997693360100981,0.446539905985327,0.460954735038212,7,Rand_Vald_2
0.16919,0.26407,0.82101,1.89550381322449e-24,0.99999984825606,0.411512466020815,0.141665882347945,485,LHS_Training_2
0.4158,0.11819,0.082001,8.16194904280222e-37,0.00454360097609425,0.0413700628435333,0.0909766544569412,1170,Rand_Training_2
0.56026,0.026406,0.45163,6.16354257114869e-51,0.996338507836154,0.115973121846225,0.0936693206560807,1249,regularSobol_Training_1
0.6992017,0.9154003,0.9658112,0.000993216396405789,0.999999999872003,0.916332974459032,0.818428027931212,161,LHS_Vald_2
0.73629,0.52443,0.73823,2.59241547945981e-12,0.999988791585276,0.495112797106741,0.413095328047858,252,LHS_Training_4
0.70441,0.28183,0.089968,2.57952884281655e-28,0.463709603847407,0.0885320230214667,0.199769280620568,335,Rand_Training_2
0.46384,0.52837,0.050033,7.75687976784348e-13,0.00251285503405534,0.150877707378911,0.300059532896852,284,Rand_Training_2
0.35726,0.53574,0.59168,2.63314992056527e-20,0.999217098350386,0.405328937529185,0.320564522032223,1378,LHS_Training_4
0.80441,0.11155,0.016126,1.86918713340577e-43,0.328245235801109,0.0280719003123111,0.140877872117633,779,LHS_Training_0
0.94202,0.64293,0.089141,0.000111337441441653,0.998551555468203,0.201310595318941,0.461391283914377,138,LHS_Training_4
0.76889067,0.59353336,0.5461749,5.62476692557067e-09,0.99999476601771,0.405622804525133,0.442056660610687,535,Testing
0.3381932,0.6441399,0.88428,4.06591077385263e-24,0.99999999837207,0.672928474380821,0.437249087746952,95,LHS_Vald_4
0.14342,0.259,0.49642,1.09737352949758e-26,0.845135254401985,0.22753414968,0.115812398771713,835,LHS_Training_0
0.1302467,0.3930023,0.08413314,3.48107320143849e-35,0.00115216104108518,0.119825791350064,0.169194951318865,11,Rand_Vald_2
0.36585071,0.19443481,0.74385582,2.61102514140098e-27,0.999998287984798,0.328212265851142,0.141929321577703,68,Testing
0.62332,0.147,0.98017,1.590019481015e-39,0.999999999977461,0.454339437920741,0.200114820989976,137,selectiveSobolSampling_Train_XX
0.25067,0.27052,0.086201,2.49135262455838e-17,0.00149560648085937,0.0843275439910889,0.127550691473332,760,Rand_Training_1
0.22383,0.74461,0.1391,7.92602679898754e-35,0.00672638501441571,0.257304772805111,0.419500406738979,1127,LHS_Training_2
0.47336,0.13435,0.093817,2.78835932018856e-37,0.013835657129329,0.0480833609562444,0.104904218740994,311,LHS_Training_4
0.70196,0.61513,0.096426,6.16833628216121e-08,0.510757728116269,0.194674773489793,0.400879828148689,329,Rand_Training_0
0.80662,0.74279,0.16326,0.00144788143518651,0.994352390596403,0.267305970908815,0.524345349488338,1174,Rand_Training_4
0.56665,0.33476,0.013608,2.07685561433627e-22,0.00264128289546198,0.0848602748133926,0.202999254685513,949,Rand_Training_0
0.59916,0.51189,0.42065,1.25223593328726e-11,0.997729037539428,0.298038819456963,0.335420023843544,414,Rand_Training_2
0.27767788,0.89934222,0.34631566,2.96428358337841e-29,0.453961797405127,0.428345028240011,0.577686459763442,1564,Testing
0.95306,0.96284,0.14214,0.997017246396092,0.999878218740916,0.342031815118815,0.753544001509881,979,Rand_Training_4
0.23111,0.60296,0.98894,2.1466883111034e-32,0.99999999999492,0.734650248588445,0.394724791149751,320,Rand_Training_3
0.80252,0.12649,0.039932,5.44855663415614e-42,0.568563990728784,0.0357212691894667,0.146592571537081,407,Rand_Training_0
0.90916,0.97422,0.25551,0.997464421773547,0.999988127866178,0.408321275462667,0.772257873937516,796,Rand_Training_4
0.87645,0.44205,0.22082,6.61757173928749e-16,0.999898557684241,0.181553437970741,0.321869332071385,1639,regularSobol_Training_4
0.087148,0.18661,0.95002,8.87951934199412e-28,0.999999999781263,0.455779101951778,0.0991629596871032,462,regularSobol_Training_0
0.88171,0.68614,0.34634,0.000223054462598641,0.999997233534567,0.334083062708444,0.511352551013424,142,LHS_Training_4
0.4490083,0.1515068,0.1122601,8.98942285218196e-35,0.0187230482274852,0.0567781678387889,0.108098627785965,170,Rand_Vald_4
0.0947382,0.2588381,0.8371909,1.03371183749674e-31,0.999999845261796,0.41928533436804,0.124933373204489,205,Rand_Vald_1
0.3125848,0.04170264,0.07303632,3.85032668287728e-40,0.0013450295094396,0.0199743160094186,0.0528093491007256,135,Rand_Vald_0
0.076717017,0.3225697,0.054297379,2.45715592830001e-37,0.000504323742677308,0.091221126526709,0.125425090660053,1226,Testing
0.381,0.65051,0.038433,5.28794914959679e-21,0.00066347869083079,0.185464058039504,0.370327430304686,636,Rand_Training_3
0.88867,0.86408,0.82312,0.722155615149708,0.999999916219405,0.755471077020444,0.773618204678129,479,Rand_Training_0
0.37792,0.015692,0.70087,3.44778673075958e-46,0.999989286589803,0.219674132392516,0.0742975268607168,692,selectiveSobolSampling_Train_XX
0.95999,0.7316,0.92512,0.182443031866134,0.999999985913014,0.760826395235556,0.688826952448379,51631,selectiveSobolSampling_Train_XX
0.098672,0.67796,0.38193,8.58357245781195e-47,0.0958054475005827,0.349686378707704,0.356046770623994,62,regularSobol_Training_0
0.1241,0.50081,0.17075,4.6023371990001e-40,0.00536312569730909,0.183293477698444,0.231424279801786,169,Rand_Training_2
0.573,0.19009,0.268,1.32220992346585e-34,0.929226836530136,0.111068650756222,0.146236626503679,162,LHS_Training_0
0.41575657,0.61024721,0.76453618,6.84781264278855e-18,0.999999399632791,0.560829133667882,0.409517905266022,1128,Testing
0.4764176,0.02466949,0.6512842,6.55345035624323e-49,0.999934684146903,0.199497061794017,0.0907393161973006,200,Rand_Vald_2
0.099082339,0.67319565,0.41887014,1.0934840308786e-46,0.213044659139158,0.368098037203085,0.354586023769403,1242,Testing
0.58398,0.46595,0.37402,6.00129455976814e-14,0.993365485972649,0.255847385718889,0.298666142967505,832,Rand_Training_2
0.72852,0.032483,0.32175,4.5196663778632e-52,0.999462853690569,0.0748947951246081,0.114563378276608,1054,LHS_Training_4
0.062995611,0.57174519,0.89406604,1.03209483503718e-48,0.999999990779479,0.637420735659463,0.313161542712379,1162,Testing
0.012393509,0.27998031,0.40819739,3.47525154625936e-42,0.0327489156166324,0.196504344368127,0.100481104027402,1922,Testing
0.96721,0.31186,0.26166,8.74219355720802e-23,0.999998727737418,0.150752463478815,0.264747450405636,1007,regularSobol_Vald_0
0.88795,0.5211,0.22459,3.04525854896097e-11,0.999938003976745,0.21149207624963,0.375560982547435,881,LHS_Training_1
0.53696684,0.36929087,0.043747499,3.46769533945396e-19,0.00552964988158774,0.101825887292868,0.21741720801111,1153,selectiveSobolSampling_Vald_XX
0.28755,0.12337,0.91436,3.58122043110333e-30,0.999999999644793,0.396756828486,0.111462120636815,928,regularSobol_Training_0
0.66865,0.14931,0.26263,8.40376743545228e-40,0.989558580739218,0.0958060511191852,0.143995744872913,660,LHS_Training_2
0.085873,0.66782,0.51454,4.76263509071115e-48,0.785951410506445,0.422078966456,0.353907657065039,782,regularSobol_Training_0
0.2612029,0.6087321,0.7749585,7.8102343290969e-30,0.999999306328411,0.567654949394097,0.373510394748304,34,LHS_Vald_4
0.58957,0.95377,0.7836,2.03039012322708e-07,0.999999586917405,0.77640101077637,0.777568466050749,562,LHS_Training_0
0.31947,0.78611,0.61539,1.26864757921194e-26,0.999575581117646,0.548855877806593,0.512972479852349,976,LHS_Training_0
0.17684,0.54048,0.1783,5.65860381429315e-36,0.0162032862083538,0.200011555707852,0.265376457799585,458,selectiveSobolSampling_Train_XX
0.16385,0.99547,0.16008,4.86993014930798e-38,0.0101864796986743,0.364473805665259,0.633022097608317,142,LHS_Training_3
0.70373,0.27699,0.61203,1.0549039984664e-28,0.999971876098318,0.293786325960667,0.233069680231037,500,LHS_Training_1
0.93008,0.83375,0.1148,0.861066675351278,0.999237837102358,0.279377886194444,0.621562998718322,1020,Rand_Training_3
0.71525,0.9068,0.12677,0.00235168947630837,0.813928841132729,0.31252953758,0.65104517489882,517,Rand_Training_4
0.15701,0.45886,0.18964,3.14195076322915e-35,0.0124111030188701,0.175783554886222,0.212200771422328,50,Rand_Training_0
0.51524612,0.43234724,0.40576387,2.39008638468868e-14,0.983404372263831,0.257086887785258,0.267988738841973,1229,Testing
0.7244179,0.617973,0.5525764,6.388201311785e-08,0.999980083929724,0.421412933180219,0.452730591436782,267,Rand_Vald_4
0.64280563,0.10864289,0.073546586,1.46543163954602e-43,0.10685059304539,0.0372387813784961,0.119017251027057,1953,Testing
0.51583,0.57895,0.025694,4.32789842020608e-11,0.00197186409923845,0.158747153268756,0.341091126452901,1089,LHS_Training_3
0.52828,0.027995,0.40658,5.12070221688473e-50,0.987273065354006,0.100548847366833,0.0873115751535778,73,LHS_Training_0
0.17968,0.89697,0.37745,2.42199739432379e-38,0.285036955288215,0.446207299222296,0.557427534568948,714,regularSobol_Training_0
0.24917,0.94418,0.7879,5.06525613255908e-31,0.999999598433781,0.774248195736,0.675200048690355,444,Rand_Training_3
0.99389,0.2573,0.30568,2.71746171893401e-26,0.99999986714698,0.14733344348,0.244382281535873,824,LHS_Training_0
0.83572,0.071156,0.45135,3.04152305377873e-47,0.999998245676142,0.132835158732521,0.150968076860316,509,Rand_Training_3
0.6774796,0.2767493,0.4369452,1.44738117944625e-28,0.999744545733332,0.207733207906578,0.212446743017621,57,LHS_Vald_0
0.26494,0.32989,0.55074,2.02156058119586e-19,0.993493151418298,0.285368630117704,0.174602591335031,81,Rand_Training_0
0.58112,0.80704,0.58485,9.44725467309594e-10,0.999220190748978,0.538343359338815,0.587982266850454,1191,Rand_Training_4
0.21343,0.69387,0.79412,1.98559162166608e-35,0.999999603908804,0.630679702853407,0.432697827426593,348,LHS_Training_4
0.51966,0.31639,0.27911,1.19161598319531e-22,0.860636237079285,0.158707366769556,0.196619130806547,1045,Rand_Training_2
0.059387,0.3538,0.31013,7.04394819259838e-41,0.00981104452817905,0.184268630157778,0.141667354800855,631,LHS_Training_3
0.71405,0.32365,0.4481,4.37690751777877e-25,0.99992025187821,0.231991651594444,0.244090063193893,966,LHS_Training_0
0.47068,0.23741,0.30307,1.22947798310433e-27,0.817818623468442,0.139306082480667,0.152282038473592,668,Rand_Training_0
0.59701,0.47374,0.10403,9.70407534403872e-14,0.13106315365046,0.151023992532889,0.289039471469665,576,LHS_Training_2
0.1415036,0.5391394,0.9991994,1.86730168778879e-39,0.99999999999485,0.703198342554056,0.324031064146953,229,LHS_Vald_2
0.4740651,0.2591775,0.5299167,6.87417506156626e-26,0.996323682038243,0.243647111628043,0.175446494620562,51,Rand_Vald_1
0.378745,0.291028,0.5477466,1.52679359077018e-19,0.997015502899272,0.266483343171269,0.17530070564214,205,Rand_Vald_4
0.85370726,0.80661939,0.89028378,0.0987620560137259,0.999999916532721,0.777668802882266,0.724112087627748,687,Testing
0.68166,0.37321,0.016046,2.65062953900897e-21,0.0251900598818409,0.0959677263220889,0.240243742276053,679,Rand_Training_0
0.04289469,0.17235705,0.74695899,1.24688111717642e-31,0.999961717270608,0.319089025924246,0.0711838195590774,1234,Testing
0.061845,0.8329,0.028959,2.0859253962069e-51,0.00023117696613549,0.242310676479237,0.459544082747249,901,LHS_Training_4
0.02159,0.74333,0.70504,4.64762166353652e-56,0.999578068814737,0.590878485588222,0.416314738927598,174,LHS_Training_4
0.018301,0.63816,0.22168,2.97896195892932e-55,0.000859876326245686,0.253916982049185,0.30544233537888,699,Rand_Training_0
0.65325,0.62637,0.21438,4.92425187323106e-07,0.946017272242861,0.246235181512667,0.40910612053792,582,LHS_Training_1
0.72399331,0.51003041,0.57787527,4.74275634578811e-13,0.9999826657683,0.384466735438473,0.375809197647554,1881,Testing
0.35225,0.54575,0.66938,5.87598527807259e-21,0.999956493873689,0.459864547807778,0.334678705710153,56,regularSobol_Training_0
0.91931,0.95246,0.030975,0.992783556300209,0.963848335650395,0.28500323936937,0.723795797938651,600,Rand_Training_4
0.74657,0.54611,0.018701,3.22226434239402e-11,0.112462062866776,0.146597278736867,0.35526504778351,821,selectiveSobolSampling_Train_XX
0.20877115,0.56980786,0.82799559,1.05875356179177e-33,0.999999928562193,0.585193304463393,0.338765832121768,550,Testing
0.89499,0.74527,0.12847,0.0193932813386496,0.998601971755232,0.252945476241556,0.538973045935906,1237,LHS_Training_4
0.68779,0.037216,0.58684,1.93069979172822e-51,0.999951007710804,0.175231876480284,0.125415390260802,709,selectiveSobolSampling_Train_XX
0.0024456,0.20948,0.19317,7.05086899933299e-39,0.000395741346339217,0.0946227924285926,0.0664839969620497,105,Rand_Training_3
0.154,0.44301,0.67189,6.48347502706351e-35,0.999765907966238,0.408984539430296,0.225209123746904,760,LHS_Training_2
0.9576345,0.2061632,0.6629076,9.78304463410482e-32,0.999999997203046,0.288269117713454,0.249960840766496,11,LHS_Vald_4
0.53232,0.84314,0.12518,5.25336064486274e-12,0.0907717469922623,0.287615260468444,0.557990628138627,453,LHS_Training_3
0.788581,0.8474477,0.604256,0.0338082852661968,0.999998067444899,0.573570298978001,0.678483669989297,216,Rand_Vald_3
0.08610318,0.1762287,0.609568,3.70343416511568e-27,0.991546039273194,0.246585501414984,0.0749165433036409,229,LHS_Vald_3
0.2075,0.98582,0.87606,5.46381209675759e-34,0.999999994773065,0.878706468381926,0.725881210631081,690,regularSobol_Training_0
0.09543186,0.50933535,0.9608652,2.2710306430142e-43,0.999999999900308,0.653227465382267,0.285270767930785,1626,Testing
0.037430363,0.11488092,0.87013932,6.27841896444166e-28,0.999999945144892,0.36391521971596,0.0545472618527678,1426,Testing
0.96018,0.41061,0.98502,4.77027697467809e-16,0.999999993267251,0.612552486707333,0.434018467672988,831,LHS_Training_3
0.6515050297,0.7959998043,0.01790980268,9.84451626358953e-07,0.0147599645104319,0.225490503176492,0.530451578916739,400077,selectiveSobolSampling_Vald_XX
0.50256562,0.57188704,0.41952834,1.13429401829154e-11,0.982432412112588,0.323474073063011,0.35873986691207,397,Testing
0.14443,0.93827,0.2718,3.01941329542685e-41,0.0277042959271552,0.401996922420815,0.580926134712139,1280,LHS_Training_3
0.14295,0.40286,0.51169,2.46190483932331e-34,0.897832376670812,0.297551457608444,0.189449835887694,163,LHS_Training_3
0.98711,0.69648,0.19649,0.107147122838763,0.999994946448627,0.264783851127852,0.521848038092618,853,LHS_Training_1
0.55621,0.79251,0.48604,4.89585105064823e-11,0.997197533528838,0.46466705576363,0.554588027760508,448,Rand_Training_2
0.64504,0.19711,0.23679,4.17975215915905e-35,0.964760615831195,0.103598689228815,0.158734862393067,135,LHS_Training_3
0.747958,0.6607897,0.7168596,2.62725826180924e-06,0.999992517829706,0.554020423208871,0.520168888428296,153,LHS_Vald_3
0.81904417,0.93444752,0.57438122,0.758316652851323,0.999999194864023,0.59837165974212,0.768034806749895,319,Testing
0.9266089,0.6812549,0.6678794,0.00110281575044773,0.999999990165074,0.530115211019909,0.569291681274367,106,Rand_Vald_0
0.79785,0.49007,0.29959,5.25654458646781e-14,0.99987476164614,0.231564874161556,0.345760342698834,747,selectiveSobolSampling_Train_XX
0.45556,0.15967,0.50726,3.22883624974866e-34,0.992742487680496,0.191046003699333,0.12689656014469,589,LHS_Training_3
0.162106,0.9953149,0.3391576,3.21727061972527e-38,0.116207795216336,0.468223930531925,0.645568900483394,128,LHS_Vald_4
0.99195,0.0039213,0.28047,6.2013787512876e-51,0.999999709088112,0.0539619536331766,0.141593517162921,27071,selectiveSobolSampling_Train_XX
0.3209431,0.8423941,0.2866209,2.91857803019016e-26,0.314554078563322,0.368826519011369,0.529341345280832,139,LHS_Vald_0
0.59247,0.63376,0.69757,2.91572258964745e-08,0.999984467836643,0.525552098444,0.45855955863023,940,Rand_Training_1
0.79503,0.011771,0.2231,4.25430028676871e-54,0.998865755958045,0.04193082723574,0.113754393569506,292,Rand_Training_3
0.30436954,0.097628302,0.24397805,1.00611633194559e-33,0.138330683937913,0.0736862686063621,0.0712658277661892,1548,Testing
0.30567,0.50478,0.42318,2.11536020392792e-23,0.85640314493383,0.296277258722667,0.276329591341263,480,Rand_Training_0
0.12226941,0.40965078,0.25930712,9.43723826124815e-37,0.0150451473644428,0.184745931912856,0.180358431485309,762,Testing
0.42233,0.44653,0.59444,9.22956286653941e-13,0.999461836956825,0.363747633046,0.275025450083937,1218,Rand_Training_3
0.3924031,0.7049063,0.2733624,8.39533704750851e-21,0.436804404448263,0.304489928210583,0.426374342372894,161,Rand_Vald_3
0.26238,0.54126,0.040439,4.0226025439586e-28,0.000329171262316977,0.151831240086052,0.275978310462286,457,LHS_Training_1
0.019026,0.59875,0.0095127,2.18465976034754e-54,0.000150423838098243,0.159670447414391,0.274226611216204,378,Rand_Training_1
0.34003,0.65192,0.56059,4.31361796653207e-24,0.997502282027451,0.443128164182667,0.399242233336028,392,selectiveSobolSampling_Train_XX
0.11101,0.97655,0.58492,5.44421034579045e-44,0.985547949650105,0.629043032141111,0.640580806756198,1047,LHS_Training_1
0.872933,0.823878,0.8379588,0.28526850937862,0.999999816083993,0.743512623797488,0.731941031386599,32,Rand_Vald_0
0.37135,0.0075002,0.60596,7.93650573406466e-47,0.999560617224291,0.171150828922521,0.0656753408780358,685,LHS_Training_0
0.024515,0.96156,0.1333,4.54306766840351e-54,0.000382135624740166,0.337041374289185,0.571612766891255,632,LHS_Training_4
0.47571,0.76694,0.45669,1.43066815354549e-15,0.981091823807919,0.433865616583259,0.511153723311686,275,LHS_Training_0
0.41775,0.003567,0.77507,3.21967178097466e-49,0.999999631790373,0.25247943171409,0.0824822216710515,25,LHS_Training_1
0.030158,0.92278,0.59983,4.19447505631495e-54,0.966650586247749,0.610961910111556,0.569194738566947,38,selectiveSobolSampling_Train_XX
0.78277,0.78583,0.11418,0.0101512365855048,0.939240813357626,0.26150852609637,0.552248913665703,325,Rand_Training_3
0.96193,0.91469,0.90866,0.995858819357767,0.999999989902732,0.862724332707333,0.876027545099163,34671,selectiveSobolSampling_Train_XX
0.69662,0.36858,0.74144,1.00046277320145e-21,0.99999372266361,0.415005962467852,0.29966419980918,133,regularSobol_Training_0
0.55277,0.37078,0.9771,1.80711930597567e-19,0.999999999985832,0.582453828701926,0.307101603124733,835,LHS_Training_1
0.026358,0.50341,0.8527,6.77192002950055e-51,0.999999821599482,0.565684807667333,0.251676383841508,561,Rand_Training_0
0.65343,0.12966,0.29484,1.41271945343728e-41,0.993203947121868,0.0992500767706666,0.135628664317894,1051,LHS_Training_2
0.53190104,0.74362846,0.62495471,2.64555205932266e-12,0.99982047215371,0.533102155547826,0.525802238174334,1629,Testing
0.42105,0.35119,0.32361,1.0755849454185e-16,0.75782994899319,0.188714667455481,0.200727814396259,91,Rand_Training_2
0.7418647,0.5075376,0.01842679,3.25138006862076e-13,0.100584849292592,0.13502619530189,0.329104602012831,120,Rand_Vald_4
0.25655,0.44212,0.56476,2.68043356067898e-25,0.995578741473916,0.344534093891556,0.237269673629546,385,Rand_Training_0
0.36919,0.86012,0.14401,2.32516547769552e-22,0.0206471998403098,0.302883928191556,0.544224486798312,238,Rand_Training_2
0.422475,0.1329717,0.5224779,1.34085929247152e-35,0.99475101035815,0.186743898053137,0.111786937709049,104,LHS_Vald_4
0.10477,0.090578,0.16785,2.75763344875704e-21,0.00345585195516531,0.0521088240025748,0.0394442491810984,978,Rand_Training_0
0.073093,0.8062,0.29927,3.00642373240237e-50,0.01072821250234,0.360227482691111,0.449535033145349,343,Rand_Training_1
0.34475,0.33233,0.45706,1.0772925223128e-14,0.95178576652917,0.239803338454889,0.184787697208326,973,LHS_Training_0
0.0056146,0.48527,0.29711,1.04518374920437e-52,0.00221324087025173,0.228627931281556,0.204971275604722,756,LHS_Training_2
0.6677586,0.02564971,0.6021981,1.39963880425571e-52,0.999917162273365,0.17719386582888,0.11946063986638,26,Rand_Vald_4
0.03003949,0.1623671,0.9192059,2.29708111903457e-32,0.999999996742599,0.421279183006063,0.0744787099076305,108,Rand_Vald_3
0.038646,0.37889,0.5222,1.90243134751773e-44,0.659209601903323,0.292374326782889,0.157367590145608,9,Rand_Training_2
0.73546,0.12268,0.58204,1.15150979519731e-42,0.999988078041257,0.209575327456,0.164427558104453,500,LHS_Training_4
0.13256,0.84022,0.19348,1.10174295684764e-43,0.00797468302677098,0.319203453389333,0.484883102953412,392,LHS_Training_1
0.091517,0.41434,0.47096,3.33462355212828e-40,0.506307250476394,0.281558846992889,0.184570861855873,78,selectiveSobolSampling_Train_XX
0.030311,0.83964,0.30414,5.39711523061266e-55,0.00455345376533108,0.377332337264,0.469959979509691,378,LHS_Training_2
0.3809,0.46461,0.74342,2.73369430734355e-16,0.999998331178461,0.466686698292519,0.293939782130865,720,LHS_Training_1
0.41744,0.66734,0.5087,1.121576728157e-18,0.992052483816051,0.418261955206222,0.42216614192061,132,LHS_Training_2
0.56624,0.1015,0.55945,4.64962493470992e-43,0.998642225367333,0.190104793277778,0.126059246987487,319,LHS_Training_2
0.62306,0.38394,0.07667,6.67240647025045e-20,0.0831706139829291,0.114980337780296,0.23954133234328,287,LHS_Training_4
0.81522,0.058212,0.055517,7.54077143628277e-49,0.782918769181806,0.0212499403753674,0.125472743878801,1127,Rand_Training_4
0.9523,0.74764,0.57111,0.27182251424563,0.999999994239558,0.498171256112148,0.614981222456447,78287,selectiveSobolSampling_Train_XX
0.024747,0.65725,0.94007,8.26980201477306e-55,0.999999999038862,0.727147889074444,0.375490173693373,1199,LHS_Training_3
0.50748,0.44359,0.63149,2.06029487376591e-13,0.999862899916433,0.384382864720667,0.293980669655725,589,LHS_Training_0
0.33864,0.95116,0.16459,2.50279558256434e-23,0.0280525760437163,0.348908642915111,0.624533040263309,355,LHS_Training_0
0.8007,0.072415,0.0066645,1.71884337955553e-47,0.224631682225033,0.0173514763856981,0.126934735570343,491,regularSobol_Training_0
0.74527,0.81749,0.32075,0.00165954363632958,0.999654322391208,0.376961164525111,0.595172864440246,765,LHS_Training_1
0.49615,0.3913,0.35388,1.68787381613444e-16,0.948055934669759,0.216850182472593,0.237078770807665,2,Rand_Training_3
0.16417,0.40309,0.31442,3.14334706895116e-32,0.0779542507237276,0.204564322414,0.185340542810608,802,LHS_Training_4
0.22745,0.42969,0.70118,2.2042156591419e-27,0.999971745362694,0.420747149430296,0.234736758457401,735,LHS_Training_2
0.85068,0.10486,0.43208,1.40947343463134e-43,0.999998558182633,0.138306389535111,0.164398421025311,148,Rand_Training_1
0.48405,0.59682,0.26178,2.73812088596012e-13,0.691564656796472,0.256056231949333,0.360906717797171,12,selectiveSobolSampling_Train_XX
0.4699059096,0.007210722656,0.2210121629,1.14893585756699e-50,0.394273038845288,0.040081462040159,0.0671907258517008,400076,selectiveSobolSampling_Vald_XX
0.5289154,0.53667322,0.3281659,2.47472494305333e-09,0.954112714243113,0.262933226632207,0.331705494142854,1069,Testing
0.91324204,0.51679885,0.6791816,5.58874154476306e-11,0.999999983427942,0.451343451058331,0.435719815603694,1643,Testing
0.63257964,0.93040609,0.35328416,5.68336643890963e-06,0.996797682048862,0.446852857963781,0.683639665634818,193,Testing
0.82627,0.27063,0.2771,8.23889810705396e-29,0.999905099516572,0.141799150128963,0.222420441186023,135,LHS_Training_0
0.66956611,0.47395641,0.50662128,9.6861848808783e-15,0.999860187045567,0.326808205694059,0.331955995276972,1745,Testing
