produced_gas_molarflow,produced_gas_methane,produced_gas_ethane,produced_gas_propane,demethanizer_reflux_ratio,deethaner_reflux_ratio,debutanizer_reflux_ratio,demethanizer_reboiler_temp,deethaner_reboiler_temp,debutanizer_reboiler_temp,demethanizer_top_pressure,deethaner_top_pressure,debutanizer_top_pressure
382.626615026081,0.686111301786224,0.0984056283548689,0.0530829698589068,0.844097,1.07855,3.15597,249.419,320.525,358.549,1152680,989957,452059
372.534523036904,0.674084436380495,0.112153180939253,0.0513622826802517,4.74047,3.28337,3.85048,251.956,300.05,352.377,1229790,1036380,509675
304.391003508723,0.717727544138487,0.0893386088029576,0.0305337470585551,4.55797,2.34751,2.42814,252.249,319.157,360.179,1090930,1046680,540051
443.681189088579,0.683757678475902,0.107328728932451,0.0465134925916468,4.14822,3.51114,3.27485,254.721,323.993,361.352,1040960,840362,496600
302.936736933219,0.700060463836418,0.104521819943705,0.033017616219877,5.06462,1.3622,0.942003,246.225,324.887,354.197,1186490,726444,468197
396.270057046118,0.698745347038518,0.0723348841697851,0.0665196687916973,5.7045,5.19656,2.45292,248.596,321.55,363.122,1215420,691021,496681
399.88367240939,0.677877257079116,0.10550399230027,0.0542186506206144,5.51485,3.50086,2.205,247.582,313.02,353.964,1157400,767603,492438
354.31086433363,0.680710710226324,0.108883764533988,0.0480054252396878,5.11438,1.3583,2.07706,249.054,303.725,364.258,1196590,955171,527417
279.556658904438,0.728736959456438,0.0683062352570778,0.0405567052864843,4.11741,3.96407,2.49795,257.364,309.28,357.545,1285700,690157,494272
324.178720148647,0.714421108369536,0.0677588732647487,0.0554199183657157,1.75532,3.9253,3.78846,255.983,311.036,355.533,1242240,806313,468254
381.511939998485,0.674728799227961,0.0995932138632541,0.0632778869087851,3.05414,3.6269,5.52887,251.699,308.897,350.648,1217300,952575,538142
362.920544652657,0.706728486652829,0.0818675383956675,0.0490038749515036,5.31065,5.40034,1.95394,246.506,311.54,360.155,1209710,789501,485506
358.699891310108,0.708391009870483,0.0772510299045026,0.0519578602250143,3.70188,4.1781,5.37682,253.624,303.736,350.903,1003530,961340,450176
346.145424921278,0.728237787161647,0.0695216737181176,0.0398404391202357,5.98522,3.14164,4.38816,259.788,315.97,364.312,1037590,754341,537400
331.451649837152,0.688174549292039,0.107292363882326,0.0421329868256354,4.02157,1.05139,2.53138,259.503,302.298,356.017,1217430,864577,506571
283.341494450763,0.713205319930347,0.0666825128510315,0.0577120672186212,4.67386,0.926683,1.40847,248.274,315.865,352.192,1149540,725384,549333
399.624835755312,0.677184077263232,0.0887281981216153,0.0716876246151526,2.12307,5.62338,3.74767,256,322.562,358.295,1248460,935815,523824
447.887738460508,0.666855156038833,0.101311006125502,0.0694337378356656,1.06989,2.74717,5.34263,257.788,315.078,355.238,1039510,972803,489064
384.351319616728,0.690889554935828,0.0806017031726935,0.0661086418914786,4.74032,1.93579,5.63384,246.582,312.751,358.836,1210030,936131,461677
299.026890784488,0.695856763581838,0.0751752385408346,0.0665678978773277,4.71057,0.763276,3.65916,252.701,304.734,356.14,1130980,972276,469756
429.013822340648,0.673233155700586,0.106093885510607,0.0582728587888068,3.22813,4.63824,4.6453,246.193,307,359.029,1153680,789137,509078
412.631740099062,0.693017957665499,0.0797691871857912,0.0648127551487096,5.2525,3.03822,5.4061,255.879,313.501,356.746,1002790,961004,505198
375.060765861451,0.696854629262372,0.0967210210392761,0.0440242496983516,1.02535,4.98574,2.91035,257.293,310.37,358.381,1134490,901446,485730
364.721539016273,0.67554634529942,0.106902349733118,0.055151204967462,4.76837,2.40073,0.833184,254.833,321.943,358.093,1222050,822082,497471
291.590632417223,0.732721213683023,0.0657735282083648,0.0391051581086124,4.09482,3.42439,1.38462,258.722,317.744,362.106,1169780,997773,478289
413.315818670336,0.684715012939577,0.104156347234762,0.0487285398256616,2.76939,5.25883,4.0431,251.389,320.706,352.173,1091910,668808,523613
348.329093398911,0.687136447577682,0.0817686698341502,0.0686947825881677,2.05655,0.795283,5.18264,254.929,312.583,356.6,1012940,1029780,489755
350.987693938087,0.699083298510837,0.080833800785222,0.0576828007039412,2.02779,3.54262,3.99311,250.826,312.672,352.307,1222770,920758,528392
392.199833360546,0.698892666626483,0.102297800250567,0.0364094331229507,4.07253,5.68676,4.36663,246.167,324.814,364.145,1218910,983488,524280
389.222026561449,0.707421117742646,0.0809906731859112,0.0491881090714428,2.04584,2.28712,4.21721,245.451,319.253,362.828,1054860,886666,496936
340.20040568036,0.710062787101719,0.066798499993024,0.0607386129052568,1.44793,0.832205,3.79288,251.734,323.061,362.528,1130470,777026,489861
371.156435665713,0.687010059910445,0.104350470343016,0.0462393697465395,2.48088,2.88299,2.64751,254.568,300.467,361.665,1280710,971751,479147
354.368318081175,0.693934674368053,0.112202677112225,0.0314625485197226,2.15478,4.49569,5.47607,255.779,297.532,355.936,1263140,855417,484704
348.285786197395,0.704811034002727,0.101221067299216,0.031567798698057,4.31624,3.29571,3.02492,257.511,313.715,355.018,1141000,982560,518473
352.954164424317,0.704786183404905,0.0687718455627218,0.0640418710323736,5.42811,5.85046,2.56961,254.29,313.182,358.706,1267370,771325,490349
422.851999091414,0.69142714472233,0.0927060628963921,0.0534666923812777,4.45688,5.80677,2.62646,251.605,315.366,356.461,1032930,676033,466633
446.477209318596,0.666889804531214,0.107935626104495,0.0627744693642915,4.17741,2.66571,4.81477,259.585,315.213,351.155,1100840,922064,488046
317.420211438334,0.704350078917755,0.0798180028783697,0.0534318182038757,2.89423,1.01463,2.96253,246.214,295.696,350.449,1031000,822465,479299
421.252425391652,0.674374598104968,0.108775777975054,0.0544495239199785,3.14643,3.57035,5.54911,250.994,310.954,364.515,1118570,880613,549087
444.295096162908,0.687994431132998,0.0815872030643308,0.0680182658026713,5.70146,4.08165,5.88708,245.723,322.858,364.051,1115210,687370,503814
378.031830254582,0.676836104582113,0.0930465656840056,0.0677172297338811,1.46892,2.79362,2.49094,256.86,304.599,361.497,1165960,823655,548675
392.922032930992,0.679332388243253,0.101042306985666,0.0572252047710802,1.60435,1.31019,4.98999,252.003,298.184,352.166,1073100,668232,452649
274.3685553425,0.728202909367594,0.0761791929353486,0.0332177976970574,2.20542,4.79162,5.04413,247.8,297.535,350.538,1263090,684135,465464
414.214694427741,0.679480201664715,0.0844224865553649,0.0736972117799198,1.85326,3.30562,3.30496,253.131,324.904,358.922,1155250,983493,466948
351.004391480934,0.691585488566444,0.102171535178725,0.0438428762548306,1.94357,2.1517,3.7889,247.576,321.167,355.313,1243830,835250,531303
285.355564522282,0.724211616912825,0.0748421435739295,0.0385461395132452,5.2237,5.5501,5.8594,251.344,295.715,354.492,1248070,916513,520305
304.671755159653,0.737501530655625,0.0630001024021008,0.0370982669422742,4.3823,5.04779,5.37427,248.713,316.123,350.013,1082630,828149,460591
384.945317305573,0.71299397121557,0.0762226562764561,0.0483832725079742,5.4194,3.71229,2.54123,254.283,296.104,360.174,1012210,674907,459619
406.821921448866,0.675054000947456,0.109983005126058,0.0525628939264865,3.24684,3.63945,1.08691,248.25,308.556,362.223,1020160,961167,515371
449.010443800197,0.683329629386462,0.079482068576933,0.0747882020366046,3.22571,5.6506,4.31815,251.063,309.168,359.862,1025160,939343,450582
435.942267314981,0.670580568846157,0.106329744389536,0.0606895867643067,1.46376,5.20596,2.72154,248.916,318.161,356.71,1071090,1013280,521184
367.717974905477,0.67697889096354,0.0878021861840171,0.0728188228524425,4.55471,3.15027,5.17122,248.569,295.936,364.286,1225530,1028410,528786
424.292518040927,0.681778120204119,0.0917269651866612,0.0640948146092199,2.95034,2.22355,3.63029,254.228,316.504,350.092,1009990,750919,482441
294.532970967929,0.722344302656479,0.0630390339394263,0.0522165634040945,2.47201,3.85928,3.31613,259.397,322.461,358.891,1247590,716182,532899
443.347129370835,0.657480549219479,0.109203847091541,0.0709155036889804,1.34694,1.06862,0.862965,249.892,307.337,363.233,1015590,814549,495716
323.579557250248,0.716450636450258,0.0724308485766058,0.0487184149731368,5.17568,2.0064,1.17452,248.245,316.377,356.393,1013420,888257,501899
360.936140253153,0.694719737035996,0.0896516498465843,0.0532285131174197,5.89552,1.29715,3.09751,258.36,314.086,354.034,1086960,963238,544357
367.321730509012,0.715098288261982,0.0685513850947925,0.0539502266432251,2.079,5.51617,4.05672,247.659,300.138,354.714,1004250,674023,475951
320.476555121918,0.703964333460968,0.0834242736262902,0.0502112929127421,2.18165,3.13749,1.63004,258.716,319.917,357.708,1275100,772499,544738
390.855681597134,0.678400627605384,0.094958909985812,0.064240362408804,4.46196,1.06167,4.65094,257.667,297.79,361.649,1006070,865770,507307
377.060169655229,0.689623206227512,0.0860001848432616,0.0619765089292262,3.68999,4.39923,4.50019,247.621,303.224,351.746,1142850,802341,451565
369.632002026832,0.712126225433669,0.0972192405967481,0.0282544339695827,5.64656,4.06058,3.65374,250.794,315.157,352.061,1190760,767864,501439
438.676684226014,0.673502561164439,0.106081351264658,0.0580159875709027,5.57437,5.55695,2.26795,245.425,320.689,356.7,1013600,895710,543341
347.738854757897,0.695802406954161,0.103962769409522,0.0378347236363171,5.78614,3.27631,0.865264,258.067,295.944,362.325,1208360,857864,507534
278.128502295593,0.71961719613019,0.0903153458919991,0.0276673579778108,3.48483,4.6372,0.84445,252.674,311.616,360.072,1281640,733040,543116
396.001852952972,0.681973250927908,0.0891203216566718,0.0665063274154207,4.77363,3.75131,5.78095,252.216,305.227,353.908,1021680,1008470,474691
310.421351040525,0.700498247954832,0.0763973402125347,0.0607043118326339,2.87422,1.94983,1.22953,251.293,318.08,353.625,1268940,741500,510179
436.697428019112,0.670736019513089,0.101025964132256,0.0658379163546546,1.03414,3.63789,4.44322,252.428,320.581,350.154,1051530,1049900,478926
372.075040363239,0.674451105975487,0.100322719196014,0.0628260748284992,5.3239,3.64167,1.10754,252.227,306.151,359.479,1118300,1033540,541682
250.092760988361,0.741575697320791,0.06774962319309,0.0282745794861188,2.69488,4.99025,2.68955,259.185,308.846,353.189,1130710,784081,479368
433.215462167278,0.681109428264176,0.0982464393331959,0.0582440324026284,3.38522,4.47371,5.85889,255.472,295.101,358.786,1040680,804691,459390
347.752721438775,0.708374046599991,0.0643153614153964,0.0649104919846121,5.26725,4.68361,1.77363,249.269,309.187,351.742,1133660,860177,497914
400.305692390493,0.687337180407238,0.106705939021247,0.0435567805715151,4.45018,4.89931,1.51891,245.606,321.565,350.532,1081020,945230,549174
412.689457586798,0.670758663554971,0.0960902756596941,0.0707509607853351,3.41702,5.89501,3.29337,255.901,318.705,359.446,1232990,678648,511786
266.333338205681,0.728765114272469,0.0632928872264104,0.0455418985011206,1.74322,1.7071,3.40491,248.727,297.606,351.439,1125320,691015,544485
410.007376534589,0.693800434709939,0.0857782500101689,0.0580212152798922,1.66335,4.91333,5.06203,250.518,316.676,351.211,1029840,1018020,462131
305.363881629043,0.70407199274977,0.0666843163440471,0.0668435909061829,2.23216,4.93363,1.4405,255.393,306.42,353.253,1201090,1042830,498198
366.984355882833,0.693358619175013,0.0984924483093863,0.0457488325156009,4.0975,4.2822,2.76561,253.389,305.737,353.154,1204400,760907,474166
375.629508793395,0.676921530509123,0.101789596233394,0.0588887732574835,1.20487,2.142,3.08232,259.362,317.137,357.525,1280670,849979,547602
335.846048218832,0.720131219958013,0.0697253480782862,0.0477433319637006,3.34626,3.88281,4.23055,254.104,320.513,355.176,1109150,867340,492742
310.941704895244,0.710067310977139,0.0757020792460714,0.0518305097767894,0.87452,1.84464,5.55736,250.291,311.9,355.092,1197910,952815,456957
284.757827023881,0.723615369639038,0.0633966884168234,0.0505878419441385,2.79812,1.43946,4.49907,251.015,311.614,352.286,1073180,942899,499140
371.60288993291,0.693777105785383,0.0881485780004409,0.0556742162141759,2.88279,3.80913,4.69031,245.296,308.926,356.684,1108010,1019340,452436
337.782467182467,0.70179239036324,0.102715701239382,0.0330918083973786,1.78535,1.66374,5.14259,245.713,299.16,356.156,1120560,1009960,531431
372.156873623287,0.707064077940264,0.0687908431462215,0.0617449789135145,2.3616,4.55669,1.50885,259.671,322.681,358.003,1049370,690050,496635
338.556304788602,0.719511945933141,0.0675670843812525,0.0505208696856066,4.72105,4.65627,3.19265,257.091,324.993,355.027,1090720,706766,531884
269.36566871434,0.719133599854402,0.0830561949090689,0.0354101052365291,5.481,5.78389,1.07284,257.522,303.754,352.657,1297140,1031520,534718
329.761422155942,0.699002141858714,0.0667586356934521,0.071839122447834,5.40003,2.09745,2.34283,247.765,313.613,361.757,1164420,1022070,525037
357.456664181313,0.70075271668361,0.0803922902375335,0.0564548930788562,5.77472,3.40896,5.19173,253.277,317.211,357.195,1291440,971806,480693
384.541668169187,0.680608349672334,0.099876808753712,0.0571147415739537,5.91123,1.83671,3.49669,253.804,317.23,352.096,1188110,822695,464332
426.378449145153,0.691695553323218,0.0993492952129222,0.0465550514638602,2.77571,4.46239,3.90362,248.705,322.91,357.002,1021250,1036030,463483
268.954807133381,0.731314920132284,0.0693113671193176,0.0369736127483985,0.896014,2.90818,1.94326,254.722,297.866,356.361,1123060,657645,475507
342.454636806468,0.696690544786354,0.0693645281098191,0.0715448271038271,3.49126,2.20314,5.5201,247.518,323.793,355.184,1261950,654836,498716
351.814824102958,0.69051837525408,0.104770621576779,0.0423109031691413,3.03775,2.56548,2.03849,257.649,324.386,354.063,1267430,836662,468645
326.290349101816,0.705509125297315,0.0701321381472515,0.061958636555433,5.45376,1.35493,5.00679,251.383,320.252,350.325,1208800,889240,453401
411.643458712995,0.659967283157111,0.104418112810787,0.0732145040321024,4.60298,5.46816,3.29714,247.792,311.506,360.302,1278500,951411,515056
408.543125398199,0.68810731931797,0.0803413739588124,0.0691512067232173,1.95697,3.06348,1.8323,257.538,311.903,362.554,1209380,814566,487477
397.907796040113,0.695115243037017,0.100857252533604,0.0416274044293795,4.18216,5.82405,2.37671,255.305,314.765,350.662,1067220,964774,506187
341.600366794132,0.710676858136153,0.0721614516324844,0.054761590231363,2.19408,3.05263,1.05709,246.404,299.571,360.741,1256440,681032,463727
425.059091935644,0.656751632782017,0.111815601598425,0.0690326656195581,4.51876,4.91661,3.94283,255.839,303.793,356.117,1166160,843491,512791
326.497958623347,0.688520454637836,0.0744684309249363,0.0746110144372273,4.56649,2.69935,1.58764,249.106,298.225,350.541,1190330,1002370,535208
356.738098102651,0.682802528514635,0.0846339020552893,0.0701634694300753,4.0193,2.5125,0.83863,250.624,324.411,352.807,1183900,1017770,520244
342.19398244353,0.697706257608747,0.0983992728968981,0.0414943694943544,4.71904,3.29145,3.2369,253.137,306.843,350.505,1231110,843279,542033
395.557386996521,0.694862363766961,0.111978016222518,0.030759520010521,1.6724,3.5179,4.52179,246.796,316.51,357.508,1107370,848830,506774
386.072049979448,0.689707381056398,0.0716671741886255,0.0762253447549764,4.01733,3.31731,4.48739,249.698,308.995,352.837,1043400,920375,505043
441.367961440604,0.677654258571317,0.0853834970041433,0.0745621444245401,3.767,5.54439,4.59266,251.596,320.076,354.077,1016780,1049150,502711
321.021496804034,0.713098399410622,0.0707949789680531,0.0537065216213244,5.68714,2.75665,3.18046,249.402,314.302,356.847,1287900,863873,453077
259.524630161549,0.739807476477249,0.0665626486730808,0.0312297748496706,4.93851,4.09554,1.95387,247.675,312.397,355.409,1244810,721693,484220
313.345921033659,0.709974981611682,0.0899711414294315,0.0376537769588869,5.02704,3.17035,4.4512,252.982,316.81,361.49,1235040,1046530,533986
409.512570357056,0.675042037610795,0.110634257761913,0.0519236046272917,2.1754,4.18649,2.52713,245.428,304.832,354.283,1253970,695660,526855
292.825659076049,0.728026267161021,0.0740391574087793,0.0355344754301997,3.70396,3.92826,1.27922,246.165,315.728,361.739,1071190,918200,539517
373.040623069015,0.686164608955961,0.0926420009677784,0.0587932900762609,0.770335,5.95555,3.86608,254.956,296.478,350.86,1178500,890448,548898
279.43171062545,0.741020369324183,0.0641747834832172,0.0324047471925998,2.19401,3.47886,3.17772,259.361,315.724,361.573,1123730,796411,513916
319.607950268968,0.70203298805581,0.102138329457914,0.0334285824862759,3.99943,0.888742,5.57025,259.343,309.97,359.549,1189110,940257,515431
360.430458874044,0.703174677849126,0.0955914664457655,0.0388337557051088,2.29566,5.91288,4.51635,250.573,305.704,357.612,1196580,727419,519670
434.950610609338,0.692060423014106,0.0880393705689968,0.0575001064168974,1.3485,3.18113,5.84856,251.092,321.84,361.681,1058470,1005570,483981
323.810961854751,0.694431945595653,0.08330907062901,0.059858883775337,0.860404,2.3813,4.50126,255.988,299.441,358.285,1270300,960650,488180
313.431214103632,0.717676545559155,0.0725703406407985,0.0473530138000461,3.76267,3.19774,5.22483,255.12,314.281,360.836,1292990,663579,508552
352.339100394854,0.691454856829029,0.103486666014887,0.0426583771560847,3.25983,2.0643,3.99666,246.229,311.613,355.181,1183320,965165,471312
368.462415333195,0.681981258992255,0.0856546560306603,0.0699639849770843,0.791905,2.01233,1.79472,247.479,324.253,354.017,1158970,893522,494038
398.657132458553,0.692377722976996,0.0689279188349017,0.0762942581881022,1.65175,5.1603,5.48596,258.19,323.849,363.978,1145840,746340,549484
373.850511578758,0.699028362355318,0.069802752583946,0.068768785060736,2.05685,2.85256,2.92149,248.73,314.424,361.182,1218990,1008760,470125
311.951645410598,0.713606855748515,0.069792542949474,0.0542005013020107,3.33961,2.87731,0.805368,255.662,302.233,363.938,1263680,1047400,493756
307.338132823449,0.713839764478858,0.0846319053587243,0.039128230162418,5.70516,1.86406,5.41752,247.82,305.619,358.222,1215960,746799,548879
296.763212161992,0.721719573295214,0.0830615523211589,0.0328187743836275,2.46595,1.94163,1.31424,245.944,318.338,350.165,1215880,860767,495904
423.250027529192,0.694730534829252,0.108605565653735,0.0342637995170133,3.00047,3.10994,3.84935,245.632,308.866,362.652,1099070,685347,510048
368.113214564415,0.699203118628594,0.104302567758099,0.0340942136133063,5.82093,5.66842,2.00589,245.231,295.916,355.448,1102250,678360,480520
310.334803811753,0.722875240200847,0.0649743903423864,0.049750269456767,1.41689,5.85838,4.17282,258.236,304.199,361.699,1066680,985277,548027
319.315178988514,0.704851461778561,0.0806183899742762,0.0521300482471625,4.34739,3.89109,3.79804,254.421,300.132,350.964,1249580,966850,471585
416.904564086933,0.662139703516159,0.108569945149582,0.0668902513342592,5.64713,3.1517,2.36155,251.99,310.033,355.455,1224930,786761,483915
332.723948232246,0.698350890033599,0.0651486487928802,0.0741003611735209,3.90918,1.05954,3.82287,249.292,317.376,352.969,1207160,831555,540008
350.867080937314,0.701100944660772,0.0669033832241538,0.0695955721150738,5.48068,3.62685,4.33838,246.291,299.883,355.638,1047660,837992,510364
399.760343372256,0.656123830280633,0.111477002407796,0.06999906731157,1.793,3.80801,2.95395,247.863,298.574,354.904,1267670,746587,526399
433.394906910971,0.676912225968896,0.107766143703571,0.0529215303275329,3.61501,4.20554,4.9105,256.459,297.214,350.37,1063940,709151,504685
355.494754789743,0.708537051710485,0.0665609843846792,0.0625018639048357,4.01414,2.12868,3.01376,257.175,322.653,351.249,1051920,698553,484469
335.824751518317,0.720869576520508,0.0862923905523026,0.0304379329271891,5.64344,5.15719,2.58421,251.087,310.314,357.148,1018080,979910,521578
344.735139145842,0.694887642013813,0.095706269767925,0.0470059882182618,4.93083,4.35756,4.99991,247.193,300.699,351.981,1284080,1013480,473173
436.340855281699,0.663329575433441,0.0993190757280776,0.0749512488384815,2.89134,2.81329,3.49885,255.519,305.55,360.001,1123600,801517,543963
383.542183971587,0.677514719720373,0.0837665260175225,0.0763186542621045,5.35407,3.26723,2.12039,248.98,298.236,352.297,1087870,772784,519654
383.093487042411,0.700467301649781,0.0886018023816237,0.0485307959685954,4.0423,4.43801,4.62627,251.287,309.725,364.09,1159000,824117,532338
389.550004469617,0.668918449946161,0.106772970126128,0.0619084799277107,1.29604,2.00571,5.8754,250.925,324.451,362.268,1261710,854242,531326
432.945501026777,0.671062267204722,0.111639612975205,0.0548980198200728,2.14557,5.12513,5.41905,257.709,318.763,360.695,1208550,717623,507109
342.947326839443,0.688713312961121,0.0980082499711354,0.0508783370677439,1.11069,1.58995,4.78862,257.552,311.863,356.228,1279690,914711,522306
351.561100153378,0.694452815855238,0.110391736364118,0.0327553477806445,4.53628,4.28652,1.90152,248.852,295.989,351.248,1210100,975654,540978
310.557100230186,0.716953464198201,0.0769193927254992,0.0437270430762997,3.31868,0.785679,3.15921,257.468,300.598,353.597,1059700,652597,451151
405.057338257758,0.676308445574495,0.0863338133683192,0.0749576410571853,5.72793,3.62794,1.73472,259.189,307.467,360.317,1247700,780483,484599
398.140665474272,0.68856912707636,0.108094816073784,0.0409359568498557,4.55577,2.61434,2.43739,257.02,323.02,358.661,1163610,1016280,535290
331.843570636897,0.704604442119011,0.0869110803511305,0.0460843775298588,4.96045,2.35853,3.24419,251.655,302.103,354.699,1133450,905503,500428
329.320345572678,0.723349221574982,0.0735325101032754,0.0407181683217421,5.27487,1.6151,2.632,254.497,315.269,362.14,1095700,881119,502601
425.644647019815,0.686822182397479,0.0907475851454905,0.0600301324570303,4.37518,5.26364,3.34262,254.461,317.895,361.983,1243020,708243,485383
373.076504144066,0.702690822604783,0.0971255666536753,0.0377835107415417,1.71278,5.20268,5.71778,248.974,299.401,351.694,1090280,826113,537485
342.021096945433,0.725195528208205,0.0767152232010724,0.0356891485907227,3.09259,2.2657,1.87323,248.114,322.186,360.928,1125020,793936,466136
403.726563235953,0.709071800822215,0.0858013504930027,0.0427267486847821,2.10233,2.71235,5.19436,256.289,315.206,363,1019510,837860,521216
359.560480362552,0.69105848099449,0.100033281197506,0.0465081378080042,2.72622,3.30799,2.36027,254.87,302.594,357.499,1285820,701266,465745
415.986053850334,0.657577026281693,0.110484468934578,0.0695384047837291,3.80414,4.71886,4.69215,246.417,297.668,356.406,1123280,950376,501141
419.490706454375,0.680615056697007,0.0920611307711973,0.0649237125317959,2.13161,1.68565,2.59374,256.96,307.459,359.239,1141990,689532,462473
399.425961631599,0.701847906669063,0.0901692397809186,0.0455827535500187,5.59349,3.18723,5.12311,254.8,317.561,356.033,1060450,912744,539628
350.040202184333,0.709739207036869,0.0764965527055481,0.0513641402575827,2.89217,1.84467,0.863567,253.382,321.378,364.382,1134440,912417,513564
287.877328750577,0.723559584809387,0.0647431885822082,0.0492971266084051,3.7401,1.55029,2.24583,259.857,322.283,364.783,1164890,935089,548018
292.460105816305,0.731697600894485,0.0718722115945554,0.0340300875109594,1.85473,5.33309,3.34819,255.895,323.966,361.9,1192210,771680,537489
339.512075896141,0.69757860242936,0.0750370866496697,0.0649842109209707,1.04372,0.892969,4.90914,245.75,306.096,360.286,1216840,698683,493294
446.983774106544,0.667417882049775,0.0966913026787143,0.0734907152715109,1.3021,5.26181,5.05612,253.078,301.187,364.909,1207900,819522,506106
306.559116519971,0.722556968383311,0.0656818482957411,0.0493610833209479,2.76759,2.26995,3.35027,258.475,324.692,361.263,1288050,973392,481489
327.590107670786,0.717007992331026,0.0876704275514119,0.0329214801175621,4.68291,3.2471,5.91676,255.044,318.785,351.056,1235670,718566,455264
326.288143466725,0.702386342723798,0.0754766003928365,0.0597369568833652,3.50099,4.44265,3.27204,256.707,301.381,355.669,1242560,848741,504246
392.253882151312,0.717250272613493,0.0877105810132739,0.0326390463732328,5.73844,5.94747,1.08519,252.057,323.313,360.418,1098370,845668,463118
380.496722025515,0.672346347137056,0.0914633495330593,0.0737902033298842,3.46776,4.3359,4.00061,252.825,310.496,356.746,1255020,1018350,486862
421.537075308529,0.691963147121422,0.104501997146246,0.0411347557323319,2.39756,3.45427,2.59666,253.875,322.579,350.982,1022990,787554,489390
348.935419773738,0.709029761072652,0.069302368488823,0.0592677704385246,2.36212,3.04152,3.59826,258.932,296.647,362.269,1010100,756015,549945
355.866536921766,0.709536730782966,0.0739689221132101,0.0540942471038243,0.792436,5.14218,5.94646,250.486,323.313,350.315,1188030,747044,542779
328.75400290624,0.720317798433067,0.0758790007027622,0.0414031008641712,3.88681,5.11048,4.57741,247.407,306.832,351.315,1084230,883498,452071
375.779442821885,0.68463684800078,0.0916130279427694,0.0613500240564508,3.81767,1.44213,3.47344,247.178,323.074,356.692,1094240,722342,515840
403.764531673716,0.691783168502423,0.0900253545233649,0.0557913769742116,3.90818,3.26307,5.98479,253.888,315.518,355.876,1143910,731494,451536
310.215356640196,0.720429818095517,0.0629985215735929,0.0541715603308902,3.36076,3.28844,2.6452,250.507,316.884,350.992,1213310,821601,528868
414.135147978595,0.694970324441222,0.0996367080383808,0.0429928675203973,5.86409,4.87067,2.15458,246.629,320.557,354.764,1001230,828013,499997
351.454569979939,0.691029301562293,0.0956896057178676,0.050880992719839,1.11085,1.30335,5.78016,252.133,300.759,361.915,1207550,689565,547869
269.992573912721,0.724219562626068,0.074174049640075,0.0392062877338572,4.47286,1.42551,2.44422,258.817,312.133,364.562,1290970,1000700,512300
371.709186256819,0.66905852700312,0.111605617262358,0.0569357557345221,3.07908,1.59914,5.71393,251.756,304.205,360.456,1263900,884132,509853
420.079729479407,0.661611641589751,0.105734782624784,0.0702534757854646,4.65766,3.50846,3.39968,246.663,317.11,360.485,1215080,1026700,548846
376.673772225229,0.686793554600483,0.103208752977904,0.0475975924216128,2.67852,5.08543,4.43183,249.843,312.349,355.89,1203100,996067,509363
336.66498496917,0.703287079768969,0.0891572727214132,0.0451555475096181,4.4994,0.923467,4.30144,246.72,307.035,356.98,1013610,910765,513319
378.662840006576,0.696196324423314,0.0757549518957227,0.0656486236809632,3.47737,1.77019,3.15117,253.223,321.3,351.005,1034610,714309,522372
412.243244600318,0.673453706633162,0.0890504769210095,0.0750957164458284,5.07863,1.96786,3.87599,252.695,323.705,360.302,1192350,813206,481164
317.533256879487,0.697151023416678,0.0973527414958051,0.0430961350875166,4.45204,0.760974,4.2418,245.899,304.535,356.801,1157560,930390,480234
317.129380448612,0.727455101024809,0.0740815502088449,0.0360632487663461,2.15261,5.18944,3.18049,259.455,321.344,352.546,1161390,695364,543383
376.808325439517,0.683237421617067,0.0909876093823498,0.0633748690005835,3.33247,4.14881,2.19089,247.057,297.506,363.123,1251730,790168,507939
437.515825195775,0.693980329738382,0.0930453366950408,0.0505742335665769,1.60422,0.985888,5.57558,259.918,311.092,351.798,1000150,653766,496255
279.555078633519,0.71973782041062,0.0695498261428251,0.0483122534465548,2.32109,2.2702,5.06038,252.621,315.569,352.831,1274340,1043920,548217
384.173032037054,0.690293266145756,0.0980520304484533,0.0492546034057906,3.85527,3.79673,2.82894,253.429,321.849,350.107,1187610,867863,490724
394.599801628226,0.715559975837183,0.0863662168926505,0.0356737072701664,4.19506,5.5589,3.12235,246.148,300.402,362.282,1128270,673244,474042
304.573762691172,0.726603878256452,0.0672816078658998,0.0437144138776479,1.5333,5.76948,4.80147,252.147,319.202,358.659,1274970,864170,520306
290.367921478722,0.720288851179727,0.0755254573433393,0.0417855914769334,5.36087,2.86366,3.53256,249.391,299.967,354.376,1259460,696426,476896
365.585588664633,0.688824638317149,0.106499930082819,0.0422753316000314,0.918138,0.989441,4.53634,254.067,320.529,360.829,1213680,692063,489864
333.503441187379,0.694639970732412,0.0790585607881115,0.0639013684794768,2.85304,4.18088,1.62724,248.488,305.395,353.074,1262040,893994,517202
250.149758081337,0.723734626567591,0.0676594345737955,0.0462058388586137,3.43246,0.965075,2.83097,259.908,304.878,359.213,1243510,960714,464384
324.18425498108,0.713228045894254,0.0828590914424671,0.0415127626632791,3.19527,0.952725,3.65974,257.838,320.281,361.241,1103480,810215,542772
326.536976886779,0.693405608825593,0.0676187715821542,0.0765755195922528,1.67955,2.23853,0.920663,248.397,311.502,355.088,1120790,1042050,508376
369.578239679439,0.682501721761977,0.0892868845401941,0.0658112936978287,3.0951,4.63458,1.22265,258.157,302.144,351.85,1128320,953266,533945
