sim_time,output_collector_flowrate__l_m_,score_output_collector_flowrate__l_m_,output_1_Line1_flowrate__l_m_,score_output_1_Line1_flowrate__l_m_,output_1_Line1_pressure__kPa_,score_output_1_Line1_pressure__kPa_,output_1_Line1_power__W_,score_output_1_Line1_power__W_,output_1_Line2_flowrate__l_m_,score_output_1_Line2_flowrate__l_m_,output_1_Line2_pressure__kPa_,score_output_1_Line2_pressure__kPa_,output_1_Line2_power__W_,score_output_1_Line2_power__W_,output_1_Line3_flowrate__l_m_,score_output_1_Line3_flowrate__l_m_,output_1_Line3_pressure__kPa_,score_output_1_Line3_pressure__kPa_,output_1_Line3_power__W_,score_output_1_Line3_power__W_,output_1_Line4_flowrate__l_m_,score_output_1_Line4_flowrate__l_m_,output_1_Line4_pressure__kPa_,score_output_1_Line4_pressure__kPa_,output_1_Line4_power__W_,score_output_1_Line4_power__W_,input_collector_pressure,input_pump_speed_1,input_source_pressure_1,input_pump_speed_2,input_source_pressure_2,input_pump_speed_3,input_source_pressure_3,input_pump_speed_4,input_source_pressure_4,input_coll_pipe_length,input_coll_pipe_ele,input_pipe1_length_1,input_pipe2_length_1,input_pipe2_ele_1,input_pipe1_length_2,input_pipe2_length_2,input_pipe2_ele_2,input_pipe1_length_3,input_pipe2_length_3,input_pipe2_ele_3,input_pipe1_length_4,input_pipe2_length_4,input_pipe2_ele_4
6.2930143,205.629184991605,3.3629020112469e-14,59.6383457364489,6.35528743231302e-15,288.672814946787,0,-437.485421990167,1.09340499316609e-13,43.3243610437889,1.29076497931528e-14,278.722035711332,5.96178806614575e-14,-424.720016430442,1.39237371444277e-13,58.2435242644333,1.14571573537582e-14,318.012868989597,5.96178806614575e-14,-556.357515421479,7.19018694364508e-14,44.0245802651175,1.43873938407897e-14,294.4002852558,5.96178806614575e-14,-440.567507416479,7.41147505914642e-14,1.39706384647725,2564.6965084455,1.36698144692858,2628.81490667023,0.553210630971552,2826.23237123423,0.992901732285532,2665.54780520736,0.643118756289962,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.2994218,290.605746821983,1.01684598917008e-13,62.1925294913757,0,261.468052015439,5.96178806614575e-14,-395.009022997016,8.43124153913739e-14,85.3807802564183,1.2710574864626e-14,251.846422103965,2.98089403307288e-14,-581.05513001267,1.19235761322915e-13,69.4972287785377,1.2710574864626e-14,290.900200146811,4.40307229178804e-14,-641.185283545457,1.19235761322915e-13,72.7776091393794,7.78360568894479e-15,267.436443704115,5.96178806614575e-14,-540.683728810975,1.72414626014223e-13,1.12684484395428,2465.14431080128,1.43430313489737,2861.83591451813,1.34721989435268,2972.64022369585,0.844844818069566,2785.78613373892,1.1736711942607,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.3000428,257.364215751731,3.24555513171167e-13,60.9819512296134,1.32930373793767e-14,251.577373241456,8.94268209921863e-14,-447.531589921017,8.03887338846093e-14,79.1664013807046,1.62028673159275e-14,241.905299536075,4.84004271070444e-14,-569.999498979177,1.79754673591127e-13,59.7128252155928,1.60463142018389e-14,280.914146635877,5.96178806614575e-14,-454.393985878855,8.03887338846093e-14,56.7457340529002,1.00485917355762e-14,257.396379307655,5.96178806614575e-14,-409.320434977084,6.22688455115583e-14,1.03046538498386,2587.5341190242,1.00737207376394,2842.50435904788,1.0484719140985,2602.65914377262,1.20725854576692,2512.51125121393,1.05199628936915,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.4409472,325.297539425627,7.19018694364508e-14,77.7278495118048,3.01457752067285e-14,254.535631145129,8.94268209921863e-14,-565.695812246864,2.24513515355869e-13,77.7909346436111,1.00485917355762e-14,244.669288201549,0,-578.692071262213,1.39237371444277e-13,80.9318743974725,1.55672113778896e-14,283.937016464198,5.96178806614575e-14,-622.05671644805,5.08422994585041e-14,87.9164005716158,2.05934849563355e-14,260.514227549985,5.96178806614575e-14,-650.953405536632,3.1751005835233e-13,1.05594872061492,2834.09636932035,1.13283065643477,2858.96687216818,0.98341072192389,2936.32284182823,1.31141305357852,2987.61203732563,1.24239722523672,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.3227512,244.664674336362,6.48114692637101e-14,55.5930353092555,4.49386683977818e-15,289.761342273988,5.96178806614575e-14,-394.083766674282,8.03887338846093e-14,60.1511465387105,7.45223508268219e-15,279.96839080987,5.96178806614575e-14,-451.832499882797,0,52.22476113363,8.98773367955635e-15,319.081591434415,5.96178806614575e-14,-579.837756048302,9.51172326647424e-14,76.2290027992169,2.10781038478435e-14,295.832087086698,5.96178806614575e-14,-627.924564203093,1.19235761322915e-13,1.40729036248306,2479.393717245,1.39042790654261,2596.21648579941,1.2311792329942,2912.22668025086,0.583552150410461,2947.11699582222,1.21583510451026,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.4549421,235.276717767804,1.17873022152979e-13,41.2980682229182,1.14571573537582e-14,274.16938982865,5.96178806614575e-14,-404.657149152339,6.96186857221385e-14,68.9639599919863,1.00485917355762e-14,264.569199550305,0,-583.0408877079,1.01684598917008e-13,61.3477273442291,7.45223508268219e-15,303.694820146011,0,-472.755268531072,1.04814085458348e-13,63.1384537641584,8.98773367955635e-15,280.218338877409,0,-598.076156395978,8.80614458357608e-14,1.25508716437151,2586.31082746122,0.541268367794916,2868.18520935158,0.808177303638589,2641.76618910254,1.40517804345884,2897.16724827571,0.666561971147969,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.4819998,239.08687567588,6.72580402249379e-14,74.0178808124555,2.69632010386691e-14,295.565978031826,5.96178806614575e-14,-621.530612713895,1.72414626014223e-13,46.5692856773386,9.79415571016078e-15,285.484860682996,4.75586163323712e-14,-375.67691172926,5.6843418860808e-14,62.9065350051644,7.45223508268219e-15,324.804173003233,5.96178806614575e-14,-629.467979954489,0,55.159503249936,8.40725502811724e-15,301.234296370693,5.96178806614575e-14,-421.760424350427,9.84556895428385e-14,1.46274972975759,2935.98221263496,1.15079272449245,2470.62638169247,1.05667568192233,2951.09183671927,0.961177383480364,2548.20024446603,1.32663276802374,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.451822,222.825991772108,2.20153614589402e-14,50.9884169171256,7.105427357601e-15,292.525033283328,0,-429.442030677736,5.96178806614575e-14,60.5645211151672,7.45223508268219e-15,282.775970539951,5.96178806614575e-14,-588.166842366626,1.60777467769219e-13,50.754567658071,2.50207916418205e-14,321.872956561352,5.96178806614575e-14,-576.129698535318,1.68624830782748e-13,60.1055714301609,7.45223508268219e-15,298.468254442879,5.96178806614575e-14,-484.605923547732,1.64747879650684e-13,1.43542080085724,2588.90449922047,0.995827475666405,2879.49302616197,0.631369429262333,2917.27086338334,0.55899966399019,2667.917343848,1.24430004694309,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.1641866,194.629432490989,9.92727632170328e-14,62.9273083119761,1.49044701653644e-14,297.917810174815,5.96178806614575e-14,-564.951595248006,5.08422994585041e-14,32.8932995190377,1.49044701653644e-14,287.875016200539,5.08422994585041e-14,-339.39336618814,6.48114692637101e-14,33.1214043389902,1.31017606822935e-14,327.017536092675,0,-365.417273450334,7.83532456812862e-14,65.3450908567951,1.68145100562345e-14,303.801576983014,5.96178806614575e-14,-628.583793413096,1.07852804154676e-13,1.48805214300428,2833.49421619486,0.97036336340749,2458.49530658435,0.724058919166994,2540.16028238392,0.9353520855151,2950.23525922145,0.857002264085277,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.0212281,280.481701711646,8.23739398253419e-14,74.0382092347019,2.46139223857096e-14,270.577412588284,0,-656.092006819602,1.83314517660132e-13,72.5888577632616,1.10076807294701e-14,260.703546983469,0,-479.569185127435,8.43124153913739e-14,60.3586974062397,7.78360568894479e-15,299.785422533223,5.96178806614575e-14,-528.974211132694,1.48229501182928e-13,72.8384928549731,1.62028673159275e-14,276.420683254112,5.96178806614575e-14,-533.790333162437,9.51172326647424e-14,1.21557102659398,2999.45809802298,0.766901577333704,2656.57734446709,1.39875392140195,2762.28134999661,1.05013710609213,2771.20036776654,1.29727028581733,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.2280273,258.789517317517,9.51172326647424e-14,67.4742266199265,7.78360568894479e-15,254.629389937596,0,-563.409474330934,7.19018694364508e-14,63.8001969431843,5.9448270415464e-15,244.751162046514,5.96178806614575e-14,-393.168505365793,5.6843418860808e-14,59.9897598121247,7.78360568894479e-15,283.903314792615,5.96178806614575e-14,-424.87064782789,5.96178806614575e-14,66.7908203051869,1.49044701653644e-14,260.479753232544,5.96178806614575e-14,-547.74602752831,1.01684598917008e-13,1.05981975956535,2832.35953721201,0.735611163106887,2460.99729539026,1.34476178305842,2534.81905819239,1.40494808990572,2801.99011707753,0.833557621593236,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.5031471,215.009259139053,5.54041113492131e-14,59.5980148542657,6.35528743231302e-15,287.198570381542,5.96178806614575e-14,-438.926343282453,7.83532456812862e-14,58.2973460058563,6.35528743231302e-15,277.353565397542,0,-511.45606876811,1.01684598917008e-13,57.1093007543526,1.14571573537582e-14,316.527546590553,0,-553.666423262495,1.2962293852742e-13,39.5834835615574,1.31017606822935e-14,292.894258901259,5.96178806614575e-14,-412.205543096752,8.62073130071116e-14,1.38234619768495,2568.18713041518,1.34270396677713,2735.44874380309,0.809064977481184,2828.06769937883,0.927065930456572,2620.14141619954,0.598085165983766,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.5125437,239.540360511056,9.96787884830052e-14,66.4130963299495,1.49044701653644e-14,276.025158547669,0,-451.482239205111,5.39264020773381e-14,80.1583413597559,2.10781038478435e-14,266.306518226438,0,-633.872537843073,1.43803738872902e-13,36.7048499040962,1.29076497931528e-14,305.110801992445,0,-379.797069407034,7.19018694364508e-14,55.7413514746441,1.10076807294701e-14,281.780924937501,5.96178806614575e-14,-528.578136175685,1.19235761322915e-13,1.27106289617244,2594.82019930155,1.44486659822877,2958.36407186246,1.05905690984094,2549.61787742118,0.793135448044047,2788.50652209465,0.626630242005016,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.3722076,250.418182971692,1.11534841780375e-13,86.9200079887975,3.11344227557792e-14,260.999639188183,5.96178806614575e-14,-644.021154629645,3.00787099952753e-13,68.5969395841462,1.49044701653644e-14,250.934676779948,5.96178806614575e-14,-453.323567928263,4.01943669423046e-14,51.8872532589449,9.79415571016078e-15,289.968167833002,5.96178806614575e-14,-422.477256996556,4.01943669423046e-14,42.3585197333689,1.18896540830928e-14,266.407172975808,5.96178806614575e-14,-400.381400139314,3.11344227557792e-14,1.1204951981,2975.49049363272,1.23492073907287,2599.38690597022,1.27639574509445,2566.5936667214,1.0478227950946,2567.10953055089,0.539341781201664,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.173349,195.238360518256,3.91766228406431e-14,62.8200608035246,2.23567052480466e-14,295.003201995561,0,-546.463105168619,0,44.9376275670181,9.79415571016078e-15,285.031068529285,5.96178806614575e-14,-436.47869260289,5.39264020773381e-14,40.6859981795758,1.23069611928548e-14,324.157483039639,5.96178806614575e-14,-372.014540002863,4.75586163323712e-14,46.4417893219425,1.40320947097418e-14,300.718157016613,5.96178806614575e-14,-451.494677947221,8.23739398253419e-14,1.45933398482185,2798.29724009394,1.01832965075799,2648.23210021264,0.617529578091083,2487.94587027646,1.21580330688031,2675.12779323051,0.752133339782034,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.2595457,266.972705727866,8.23739398253419e-14,65.8147563115942,1.2710574864626e-14,287.194689300792,5.96178806614575e-14,-497.688316277306,1.49315446112311e-13,80.2517606418353,1.90658622969391e-14,277.482594422193,5.96178806614575e-14,-611.026751066999,1.07852804154676e-13,55.8678701492739,3.89180284447239e-15,316.449358659791,5.96178806614575e-14,-454.696780671872,7.41147505914642e-14,64.516619636714,1.00485917355762e-14,293.040358526981,1.79754673591127e-14,-532.423903617325,1.83314517660132e-13,1.38047260611749,2695.73272880814,1.29685520706052,2916.69743251818,1.26701190575094,2621.5986225711,1.33983932590992,2769.00743404935,1.13382844102236,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.4480518,271.618173528194,5.96178806614575e-14,81.3438082855152,1.2710574864626e-14,250.947671389402,2.98089403307288e-14,-617.096361971932,3.59509347182254e-14,50.6469473615954,9.26434382393303e-15,240.81062862696,2.98089403307288e-14,-396.724057049091,4.01943669423046e-14,77.0557679678489,2.00971834711523e-14,280.256338688805,0,-618.803634221174,3.59509347182254e-14,61.7566798108032,7.45223508268219e-15,256.589754693183,0,-400.704941454003,5.96178806614575e-14,1.02170280368433,2928.64941273668,1.02428659356375,2510.44901318534,0.660900903417969,2931.18061092275,1.13370303952242,2478.85056239984,1.33771160229871,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.5115391,233.104566305071,4.21562076956869e-14,64.8135238499962,1.49044701653644e-14,251.90984914195,2.98089403307288e-14,-431.742538173864,1.64747879650684e-13,81.8738590773479,2.94682555382447e-14,242.226349510886,2.98089403307288e-14,-555.239265998246,1.2962293852742e-13,40.4840608134832,8.10143365796377e-15,281.036497303769,0,-401.710440082778,4.40307229178804e-14,45.254715396616,1.23069611928548e-14,257.594057943901,5.96178806614575e-14,-382.476149981106,5.39264020773381e-14,1.03393791102229,2550.95787127638,1.24669084181607,2814.13895090182,1.22390518815226,2582.45722385537,0.590396316828263,2498.14677741411,0.687181638702142,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.1991912,290.634269532917,8.80614458357608e-14,87.4470458914762,2.98089403307288e-14,270.983208470701,0,-617.789670710782,2.64184337507282e-13,63.9134843753448,1.32930373793767e-14,260.870650685158,5.96178806614575e-14,-596.601090004499,3.59509347182254e-14,62.1427499845057,2.14343787220604e-14,300.047382689826,0,-490.21127421698,3.59509347182254e-14,76.4504392107259,1.34816005193345e-14,276.704480401408,5.96178806614575e-14,-606.055456222551,1.56706491362572e-13,1.21769437214579,2928.24644400169,1.46234778642506,2896.84496625007,0.517451228134484,2679.72812896196,1.31343354944794,2908.26963879186,1.12792181237374,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.2498819,273.868256067911,8.43124153913739e-14,87.3843288764405,2.6203521364587e-14,267.088918595501,0,-627.196502901061,2.06522396690445e-13,51.3977629650088,4.49386683977818e-15,256.880566630785,5.96178806614575e-14,-413.801439381437,9.51172326647424e-14,76.070535388658,0,296.312021301894,0,-626.527547641072,1.76122891671522e-13,58.3419284770863,5.02429586778808e-15,272.62345494839,5.96178806614575e-14,-512.887327266649,1.34516080449876e-13,1.1798016169803,2945.25825625046,1.38245740447416,2549.21759422564,0.751950136110875,2944.61613180554,1.21987440623341,2738.54990916597,0.758784716060562,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.1835588,218.777501632594,6.60460843768206e-14,53.2837367044624,1.32930373793767e-14,296.554530252567,5.96178806614575e-14,-550.228222813376,9.51172326647424e-14,53.3181793071262,1.60463142018389e-14,286.729746270298,0,-464.247566729701,1.2323359549486e-13,61.3266712667734,1.00485917355762e-14,325.985790842487,5.96178806614575e-14,-600.64389096858,1.83314517660132e-13,50.4569832968869,1.25103958209103e-14,302.391893957657,0,-505.555357409708,8.80614458357608e-14,1.47501302045236,2847.55070390116,0.540696757757995,2658.5036801513,0.856742934193329,2898.9309804275,1.029343287656,2775.18190096726,0.665295912223963,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.6138704,266.162475655273,9.16572588300659e-14,63.0078035977909,1.18896540830928e-14,250.827725367655,0,-397.94714828044,8.80614458357608e-14,95.8719499086193,1.49044701653644e-14,241.313076034238,2.98089403307288e-14,-647.150557696582,3.64862138118979e-13,50.6577630602223,1.62028673159275e-14,280.05726197771,3.11344227557792e-14,-472.025696563438,4.75586163323712e-14,55.8372492980625,5.9448270415464e-15,256.618412051409,4.01943669423046e-14,-429.702697351294,1.79754673591127e-14,1.02266878163277,2472.31989265061,1.34598257143029,2980.46987739511,1.38778653250922,2696.004070867,0.630891505027758,2565.42648196068,0.884638566687308,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.498617,274.494645129819,1.25828271513789e-13,85.9042450003332,1.55672113778896e-14,268.28015834193,0,-589.917072137555,2.12688598070027e-13,59.22223009619,1.07759141258889e-14,258.149340038018,4.40307229178804e-14,-395.582612197925,3.59509347182254e-14,77.6070823317953,1.62028673159275e-14,297.541331905634,4.01943669423046e-14,-586.628658397032,2.15705608309353e-13,51.0958413759396,6.74080025966727e-15,273.769557169119,5.96178806614575e-14,-413.603125284826,4.40307229178804e-14,1.19170163637706,2877.71602220934,1.49132047673049,2469.37491440561,1.27020851517493,2871.76701766843,1.46106376405439,2549.38817863896,0.905320502941329,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.0507986,274.298600995034,1.2323359549486e-13,72.7274762306244,2.10781038478435e-14,261.848082494523,2.54211497292521e-14,-600.170370883241,2.4646719098972e-13,79.912024912897,1.74046714305346e-14,252.059514479983,8.94268209921863e-14,-526.396844417706,1.07852804154676e-13,61.7255190336009,1.16754085334172e-14,291.083825364869,0,-485.343540733806,4.75586163323712e-14,59.2225481626719,1.00485917355762e-14,267.567060109741,5.96178806614575e-14,-443.575495294087,3.11344227557792e-14,1.12992547646927,2899.137305656,0.858410406950003,2755.70276470998,1.3767655411581,2669.54459167172,1.23287238926877,2581.00879109321,1.10537299310402,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.244064,261.864070489983,8.23739398253419e-14,80.6824884019111,1.34816005193345e-14,278.214935341766,5.39264020773381e-14,-605.164856285342,7.19018694364508e-14,60.0332944969274,7.45223508268219e-15,268.154778162667,0,-432.849060096525,7.41147505914642e-14,78.2203918901596,2.42002135535222e-14,307.549910941892,0,-632.886866387692,1.60777467769219e-13,42.3600044882952,7.78360568894479e-15,283.700783222603,0,-375.317288474321,4.75586163323712e-14,1.2905027550512,2905.954184484,1.31531325173507,2553.59752960412,1.20954115069505,2955.33361910537,1.39013783236735,2490.76792807845,0.867177051216696,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.2995669,272.115097303567,9.51172326647424e-14,56.8314678667189,1.43873938407897e-14,271.310944108644,5.96178806614575e-14,-432.493259918558,8.03887338846093e-14,80.1806242564195,1.49044701653644e-14,261.687318079763,5.6843418860808e-14,-567.266307244186,1.01684598917008e-13,67.8786279000989,0,300.777625268712,5.96178806614575e-14,-563.001766371502,0,66.5923874342763,4.49386683977818e-15,277.265485936924,0,-616.0760262085,1.19235761322915e-13,1.22476295376259,2566.63536251272,1.06785905752538,2836.43485767026,1.29512150429971,2828.77746094564,1.20487635430824,2929.34417025535,0.699899585633154,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.3095253,269.899920015705,5.6843418860808e-14,72.8327294984138,1.18896540830928e-14,286.048955051267,5.96178806614575e-14,-623.660539030885,7.19018694364508e-14,63.2451616735107,7.78360568894479e-15,276.106000169762,0,-439.336093592881,3.59509347182254e-14,68.1998059121751,1.10076807294701e-14,315.357207711671,5.6843418860808e-14,-630.979310017324,8.80614458357608e-14,65.0848430615908,1.00485917355762e-14,291.824597416931,5.96178806614575e-14,-563.692654590269,1.19235761322915e-13,1.36836523964457,2940.51498194151,1.00146274211365,2567.76313664607,1.38242569884302,2953.15892782626,1.07368530678284,2830.9653666655,1.00256418128273,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.3650031,244.22564584968,6.72580402249379e-14,56.5020255572808,1.66637042291861e-14,283.468613961102,5.96178806614575e-14,-433.277290126606,3.11344227557792e-14,65.3514492251306,1.49044701653644e-14,273.710543661547,5.96178806614575e-14,-467.5380811812,5.96178806614575e-14,60.9103051435404,7.45223508268219e-15,312.864733067781,5.6843418860808e-14,-513.279382705894,5.08422994585041e-14,60.9645530011075,1.21001067767611e-14,289.370692243844,5.96178806614575e-14,-448.582038999255,6.22688455115583e-14,1.34522900011817,2569.64834686508,1.16452014123229,2630.68139477428,1.29745440100675,2728.7022553391,1.27642080100706,2588.5391847405,1.37303549690425,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.0614904,254.778470318159,2.15892771562186e-13,62.6593438158308,1.18896540830928e-14,286.129728824855,4.40307229178804e-14,-520.433501092684,1.93601708428178e-13,72.7701332758962,2.58152995863056e-14,276.378087973084,5.08422994585041e-14,-616.952164407901,3.59509347182254e-14,43.5318125744147,1.47341277691224e-14,315.306803931123,5.96178806614575e-14,-435.641050949214,4.75586163323712e-14,75.315242023223,1.34816005193345e-14,292.12244653044,0,-599.176403359084,1.43803738872902e-13,1.3706039206547,2744.57311302459,1.04898566009124,2928.9294527078,0.932733517527236,2654.30522821488,0.852949515294113,2895.27404565452,1.2627775831384,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.1472319,233.981358219404,5.61283788389673e-14,66.8867345170629,1.2710574864626e-14,286.322662976346,5.96178806614575e-14,-597.785426189896,2.03369197834017e-13,52.8562457791426,1.21001067767611e-14,276.363416350246,4.01943669423046e-14,-508.245540823837,6.22688455115583e-14,59.7501900872521,1.31017606822935e-14,315.604678418253,0,-561.371446255243,1.24537691023117e-13,54.0244492205567,1.23069611928548e-14,292.058559007444,5.08422994585041e-14,-506.752148282516,3.59509347182254e-14,1.37257285819907,2894.67528693893,0.875038942987638,2763.88146556324,0.512340493233079,2826.75287597637,1.03162443358619,2750.93100696894,0.733956856424948,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.6766181,259.813627073913,1.2323359549486e-13,70.4702187321036,1.49044701653644e-14,262.064900976684,5.96178806614575e-14,-515.656342642276,8.03887338846093e-14,46.355210011526,1.02967424781677e-14,252.023696454519,2.98089403307288e-14,-377.49509745441,7.41147505914642e-14,69.1940947629595,2.29143147075165e-14,291.407303549837,5.96178806614575e-14,-531.924902728709,1.68624830782748e-13,73.1176463310411,1.2710574864626e-14,267.950694547413,5.96178806614575e-14,-545.67790570218,8.03887338846093e-14,1.13267540001828,2734.15558640439,1.14823365191205,2478.69542756199,0.708901111545802,2767.32762778255,1.30743581868418,2795.9915811753,1.16869079027574,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.3290677,278.109168883473,1.09340499316609e-13,73.1448599790779,1.18896540830928e-14,270.950089307443,0,-538.914207280505,1.2962293852742e-13,88.9348360817925,2.05934849563355e-14,261.249569782308,3.11344227557792e-14,-655.684516065174,1.48229501182928e-13,40.4485307610104,9.26434382393303e-15,299.989596830464,0,-397.155056848349,5.39264020773381e-14,74.9368241102476,1.34816005193345e-14,276.826755179282,2.54211497292521e-14,-587.750569742654,1.72414626014223e-13,1.21940308043616,2781.94295066662,1.23089191852835,2995.76126361416,1.27146947966464,2567.11462626494,0.802589197028456,2874.85885740214,1.14587701167786,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.696041,272.190118638211,6.48114692637101e-14,75.6456910782497,1.55672113778896e-14,286.684558023287,0,-625.67511270248,1.64747879650684e-13,78.3281922573504,1.10076807294701e-14,276.845876798431,5.96178806614575e-14,-543.657055974969,1.34516080449876e-13,58.6375943832813,7.78360568894479e-15,315.858851158762,5.96178806614575e-14,-578.895234890554,1.68624830782748e-13,59.042989180174,1.72590230839249e-14,292.369480495264,5.96178806614575e-14,-582.420560221264,8.80614458357608e-14,1.37425241489779,2943.54890133358,1.11161510504503,2790.87339745286,1.47482807356046,2866.58767996739,0.897763230699435,2872.0215189623,0.678599248049244,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
5.9183241,256.991888084382,4.75586163323712e-14,44.9981560916031,8.70233571526732e-15,284.890503684411,0,-439.929300779027,5.6843418860808e-14,78.7717242136014,2.15518282517779e-14,275.353320177931,0,-564.67746537641,1.68624830782748e-13,55.6641078601459,1.00485917355762e-14,314.332329762341,0,-455.462364816153,6.96186857221385e-14,77.04410052838,2.58152995863056e-14,291.060118847498,0,-589.089375797306,1.07852804154676e-13,1.35989129401219,2657.13030904973,0.598794054130128,2831.33485490216,1.38431820282322,2624.45533319634,1.30363867852851,2876.54560053772,1.36434905928169,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.2871638,239.354438853032,4.40307229178804e-14,73.0762388734243,1.18896540830928e-14,296.597807464443,5.96178806614575e-14,-640.222362702961,1.01684598917008e-13,58.55773403949,1.60463142018389e-14,286.613769859672,5.96178806614575e-14,-503.159995618371,6.22688455115583e-14,52.2697052940829,1.2710574864626e-14,325.741198074553,0,-601.158621558098,1.07852804154676e-13,55.023490171224,0,302.275571015539,5.96178806614575e-14,-424.287286993579,1.01684598917008e-13,1.47301429242329,2969.64044744509,1.04651571358114,2715.5884007893,0.953977325735797,2952.61367400528,0.563459583845543,2554.8489256733,1.31558914703831,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.2931935,244.056493966207,5.39264020773381e-14,76.7430939390605,1.55672113778896e-14,284.728640286186,5.96178806614575e-14,-636.933766445013,2.27373675443232e-13,56.561840857516,8.98773367955635e-15,274.687846779934,5.96178806614575e-14,-487.976781162268,1.64747879650684e-13,68.2702207149582,1.34816005193345e-14,313.992820547992,5.96178806614575e-14,-533.60520461682,1.52526898375512e-13,41.9884643018326,1.47341277691224e-14,290.258791218683,0,-433.812322175156,1.20583100826914e-13,1.35555913763108,2963.62093086242,1.0900247551308,2694.53466715474,0.801045667265664,2770.27401225724,1.48455680981429,2663.91203459288,0.549830084160478,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.1874023,152.814022447895,5.24070427291741e-14,49.0431312901921,6.35528743231302e-15,297.209540357584,4.01943669423046e-14,-400.955148620205,4.75586163323712e-14,27.8548197770691,1.56480805525982e-14,287.269953305958,5.96178806614575e-14,-334.122595235088,5.6843418860808e-14,13.1392150728779,1.40993953102853e-14,326.326927969011,5.96178806614575e-14,-311.146170688742,3.11344227557792e-14,62.5087787308715,1.34816005193345e-14,303.192464842168,0,-509.083093469753,5.96178806614575e-14,1.48308960044885,2526.72812739929,1.12150227860445,2495.55202567898,0.529557079711488,2575.89161155139,0.50601072492336,2719.92976322419,1.26596089510763,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.2451853,264.672970956968,5.96178806614575e-14,64.3494860837633,2.00971834711523e-14,298.469724901755,5.96178806614575e-14,-492.139357772894,5.96178806614575e-14,84.5306460554146,1.79754673591127e-14,288.815518904322,5.96178806614575e-14,-638.648975335248,1.72414626014223e-13,65.7911957402255,1.4210854715202e-14,327.843566596205,9.68008542140888e-14,-560.971736827838,6.22688455115583e-14,49.5377616388542,1.10076807294701e-14,304.19414887993,0,-425.387757354142,1.04814085458348e-13,1.4917613331148,2683.66504499028,1.37655156956151,2965.38627204353,1.43548751958964,2824.36670122659,1.39598512031994,2586.90168140343,1.07068963926805,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
6.3830468,250.334778746104,6.41852568073558e-14,54.0595239312261,3.89180284447239e-15,283.768312535666,5.96178806614575e-14,-480.893761064813,4.75586163323712e-14,67.3012633048129,1.10076807294701e-14,274.04920393334,0,-456.257240308826,1.20583100826914e-13,55.8137625316632,2.05934849563355e-14,313.135580082934,0,-571.393627118475,1.19235761322915e-13,72.6528542901836,1.49044701653644e-14,289.812806433372,5.96178806614575e-14,-536.628038430057,1.01684598917008e-13,1.34825312799699,2692.8008887151,0.784149378100771,2605.4456997119,1.43686237992726,2870.6509724891,0.748189030824404,2776.68667669388,1.40804331170774,12,3,41,153,12,61,126,11,52,162,15,55,150,12.6
