output_collector_flowrate__l_m_,output_collector_pressure__kPa_,output_1_Line1_flowrate__l_m_,output_1_Line1_pressure__kPa_,output_1_Line1_power__W_,output_1_Line2_flowrate__l_m_,output_1_Line2_pressure__kPa_,output_1_Line2_power__W_,output_1_Line3_flowrate__l_m_,output_1_Line3_pressure__kPa_,output_1_Line3_power__W_,output_1_Line4_flowrate__l_m_,output_1_Line4_pressure__kPa_,output_1_Line4_power__W_
271.381535946455,123.158671651767,66.9144235712842,270.466309956347,-532.820256654677,73.7486509353686,260.681007907496,-495.913691219759,76.9347456530288,299.939978739471,-587.032229929337,53.1449599823051,276.19376872786,-427.17278369013
271.811815848401,143.208284889721,67.2909666024713,290.560709647416,-487.349697240282,78.4208516437757,280.81495100161,-583.448036438272,54.8351621774779,319.790429507288,-425.489746142286,70.7511030322581,296.455759452123,-632.086826040879
233.879643394862,109.596991814907,61.8922638436913,256.728225263961,-498.589696774303,72.8048512465314,246.986202334146,-479.081699154632,59.2997242397322,286.052556015879,-412.462804890903,39.2386453807548,262.398169876029,-365.925870887969
263.678886291761,122.949388938027,63.7270630183495,270.203706239748,-415.366475195734,65.8078648361628,260.380303802977,-414.489576793032,57.7825591555161,299.496293383629,-527.646152418537,75.7412664997642,276.190013942213,-591.497047352737
226.284684467261,115.187299492374,49.77297305366,262.20393209707,-411.655783236567,61.8525444078724,252.477286113367,-432.51394639031,78.9110006198105,291.863377910716,-591.80326094595,35.1613081273093,267.957992667501,-353.158473176763
280.86955876423,104.438067029834,70.9712815767436,251.768657141627,-646.630988125223,57.0285909259848,241.798638945721,-483.350431227188,77.2089640164894,281.199534943352,-590.437786107637,74.8283924946787,257.667642782844,-499.608477692934
282.993718406167,120.247034914726,76.7259726893779,267.687889044852,-568.361393107445,80.7758528311494,257.861915656763,-559.895503631059,54.0793172035242,296.802563004548,-525.142194947721,70.7286509239235,273.477248900489,-604.683059821262
256.668379213609,119.714390756203,48.4130886313132,266.80300101607,-451.001500502004,85.8514956311912,257.311241292993,-577.880232214195,44.5185309574892,296.115399874158,-465.966354849559,77.2626016642396,272.947214489591,-620.907713987539
225.962644858548,145.557334229439,65.0143366839337,292.777805721174,-552.649076259411,72.5155739066639,282.999602963876,-617.47599894272,30.3984638072498,321.838320307823,-337.260803522,57.6203844036296,298.565634894287,-539.028694377522
273.759774833891,123.98791472261,78.2277416629481,271.429975327665,-547.462086360226,65.4423258305778,261.444180291154,-506.789133593338,71.989828062147,300.717783381377,-584.664391197575,57.4617821047802,277.069613226726,-508.749623488115
212.321505366788,127.103095879452,65.2406101734643,274.260331711733,-450.248739019913,63.616317178618,264.402741147856,-423.349698283246,40.4973773719617,303.385818668639,-364.734633385071,42.4935955595268,279.920170273971,-402.320527828846
266.151847331891,109.85155028113,58.1193417009784,257.026296599093,-458.344988661492,75.2553583839393,247.343658402324,-503.931245228403,53.8376715712852,286.33366681321,-476.049163130933,78.2092057709456,263.095321370055,-524.48107674193
223.653023467484,133.385818215234,71.1600736719693,280.643909999227,-547.525784140635,51.0391951717834,270.626025177046,-389.301304084485,33.3048479693628,309.655981292335,-371.454936405634,67.6824636611273,286.464549572592,-518.722661854784
291.66766516991,129.347876238682,84.2156568969085,276.92270919056,-596.576160080099,76.799065209652,266.966728963163,-556.212185292923,62.2027375487035,306.029353438217,-537.181203668599,67.812314156066,282.591023311007,-508.194500840635
192.305481572321,143.131737766877,44.7179188071513,290.092690800305,-460.326705391581,67.0962050199271,280.449486078688,-541.429634263187,11.1458497898428,319.238439823638,-279.923842282994,68.9869734463446,296.175989343392,-500.894016364773
202.459651354967,148.175028024121,61.3380976322669,295.311865372097,-616.933577322304,32.3985355530079,285.28247607249,-344.347746400286,54.7463767084645,324.602026166822,-457.194407834462,53.6085201105054,301.100804102361,-515.783507648067
221.474142999317,116.231979656764,59.6247232887656,263.32910955707,-482.547459586337,61.4248063908433,253.51007565913,-465.124175556786,59.923690611418,292.682862932084,-607.556784630961,39.9371631504579,269.026263124208,-384.09822506708
250.051807632874,135.406314039773,79.4071792913858,282.825280008849,-618.204332115634,64.8237049884562,272.819579787987,-583.783301049984,45.6332693459623,311.835134035105,-442.345211548847,59.6766025790378,288.471866499774,-623.285345863414
276.712967104092,114.366400424572,79.9281955241883,261.814472941633,-609.666431507253,56.9558862636661,251.740267410513,-469.597619451184,64.0399940118715,290.991178395236,-461.819614849137,75.0675200946498,267.613421069942,-619.746346483962
224.343394270765,139.723265858776,67.2664642133867,286.953043048264,-489.733290597481,42.1042655854484,276.917871345504,-367.544610077905,56.1380438347665,316.195123425071,-606.212536298169,58.3923238997199,292.724392320707,-582.992738195619
236.70424020757,151.407780113264,62.982580372737,298.64241258674,-547.684328974228,69.8414754701107,288.86026825091,-589.49059291531,51.2878009297459,327.884404500606,-506.229396516867,52.1793503849084,304.402787052025,-486.663246496986
241.208312941506,107.964025743523,61.6978802205859,255.106410642281,-560.168823543045,63.6700062239728,245.286123095611,-454.184226287798,71.7380412271028,284.568528176277,-517.740565426209,43.4207101465242,260.808223240071,-368.477869817457
296.808976421509,103.159108380757,82.4233428967651,250.663516812178,-535.235209464008,73.6165954358013,240.701175545019,-510.187625095287,61.6812262875406,279.783273101035,-417.077132277623,78.1988508728569,256.467494787486,-528.06841094414
236.0603122223,136.097137385492,51.650971226176,283.197186505456,-378.697530170452,55.3625650284097,273.402510080963,-387.199423547872,63.763523326443,312.666721830274,-599.303847781671,64.7999195774572,289.180317868442,-466.234782228022
229.288031047419,116.663406024297,60.1321144213944,263.784159730947,-448.681224987755,51.38485799437,253.883795190514,-418.480664592303,52.842855318353,293.063899306069,-389.760816615947,64.3474062596997,269.684415369736,-577.772262639755
229.598448248899,132.700888887522,73.2530851662779,279.994449849544,-602.00896748506,57.1069593420379,269.998051372169,-530.247929050221,58.5112298706582,309.193830744267,-592.493622224076,40.2417992364751,285.551944356379,-398.162268414482
308.891376865595,116.318761302079,80.7526829762226,263.871182675285,-604.412136859655,69.6263373158736,253.892079908807,-630.804671192923,77.2559070153786,293.191323793706,-602.224805413123,80.4689143568479,269.72260234335,-598.821946431126
242.657587757204,112.661679792218,60.782964767821,259.810504289051,-566.675648427148,84.1900560525124,250.190510348309,-535.002203307539,58.9162156292723,289.142294249738,-430.287010943121,38.1262272814109,265.483861393253,-357.469171754568
226.950048347116,129.217714299211,70.8448680669488,276.47143171506,-509.993063216647,87.8282532198004,266.784288405396,-619.876031047502,33.1433457070555,305.485335259601,-358.671458770263,34.6425441635233,282.018243871683,-373.862999702394
225.467494788072,139.911067150045,63.3915627522526,287.103773621485,-506.572977173368,82.8191840513456,277.442301880218,-597.121968411295,43.1108083418478,316.270250909319,-465.269746924711,35.7081599162755,292.73614704796,-346.623598519569
258.203475946275,108.56227214597,74.1858465449324,255.880618347959,-522.624675407907,75.4608533486662,246.032785595381,-483.659405530161,47.1042408665058,284.960049262747,-408.197280887846,60.7345669795711,261.597294402838,-540.69876874122
212.850137129446,138.589342038359,64.5878628356192,285.763768563306,-592.432766775879,58.6679514571001,275.872223271725,-478.533917736571,46.262646047332,314.943791922408,-450.057562791947,42.9102407696505,291.433721685935,-436.678416674803
234.462898991926,147.690458794191,55.0670147651474,294.837982288586,-393.449947963697,54.9007094183929,285.008993450743,-484.630377026328,50.411451169291,324.147171671782,-453.540965580634,73.6581238337942,300.884805143724,-549.952815794637
283.011390143556,150.963869787796,82.7481318950774,298.536589457133,-639.230497654122,69.4001650703195,288.529183986469,-647.048178262973,59.4682155035003,327.636034492753,-572.503155826274,70.897676312036,304.256431490843,-562.793774241297
212.005577319362,146.651168728209,37.3795107591835,293.605884753807,-385.390424617536,75.8632768565904,284.095705953145,-580.246593453688,57.4291936886592,323.121720764498,-547.622918693506,40.9455570968116,299.494186638289,-376.501188217735
262.955318671936,116.966572521649,64.4244752355505,264.212507484573,-513.108398688792,78.2727904293969,254.496506507032,-566.032069670583,46.4093743744243,293.392497350002,-420.113758788343,73.1891118893453,270.163033693502,-636.245145039968
228.510127746152,121.851018715008,43.3061105751045,268.836457676727,-407.45390592087,67.2576873221046,259.206650422524,-423.060841448837,54.7854547136522,298.280664191211,-499.742922179553,62.6169126189906,274.865172387346,-547.948442369683
224.8786893732,138.557110525149,70.48960839874,285.820531843637,-625.392904254327,50.6933840657894,275.807283003513,-442.167202350564,42.6536516655936,314.908629546159,-444.281033937255,60.5963175746298,291.578013579787,-555.111996836167
249.718171763183,136.534441197738,56.2804169047087,283.709502448656,-552.467525975586,68.9971483314648,273.985127675415,-482.070377625611,54.2695018902824,313.041781591159,-490.586522907734,69.6650749971329,289.701594753403,-647.148414436525
236.31417324773,117.840088261213,62.3024627244914,265.00124251008,-469.274263921223,53.9797572550225,255.098261948576,-443.697708381342,46.9819934939876,294.207587743017,-456.409030789338,72.4609072689499,270.965182121715,-601.794823659303
234.173756825617,131.944299209795,50.4638205463034,279.021635817718,-491.827822425852,85.6043710690105,269.509451984016,-640.781682819327,42.9151763155377,308.305611006977,-451.467895673105,54.6957905857056,284.919315747182,-456.494199872206
223.398716126003,118.484212755865,67.4635315141634,265.670090827896,-470.679934009757,73.751675433682,255.87930770415,-521.120893371613,29.1335522174141,294.693717509507,-343.36303602172,52.5029306295065,271.386079930242,-407.387945993115
243.907386262417,141.306301533108,81.5350886964105,288.747056151344,-639.160827901997,42.4483761554822,278.551531192529,-414.968955908331,57.7287821762567,317.842629139887,-620.242234572257,61.7221432899823,294.387673999744,-479.266548340284
224.36460093677,127.758302060373,55.4575718071278,274.848518351945,-512.603566758377,61.4144336477093,265.067786484152,-485.87189254451,53.543555535602,304.180288815488,-476.462893540761,53.4493042810281,280.691178099621,-389.371382885241
215.445497719378,148.069236153041,67.9285068976163,295.301038441056,-617.893191648215,36.1489312583447,285.223935985167,-368.888621690754,46.0131473361419,324.445386663123,-395.427064895786,64.9645809156303,301.129254837523,-570.452358904229
269.195305082028,133.85154260443,58.8678382350121,281.095020348973,-401.490243205682,78.4957661237392,271.43508249957,-585.145219553934,53.8543905184592,310.398762195323,-478.96547932828,77.4171267100991,287.148537541541,-605.411695641662
266.224316915808,109.042756969814,68.3509692409184,256.318549129944,-455.372538823343,77.4328037972621,246.553864044848,-487.476402591756,41.6969858994421,285.418159443644,-387.502945278394,78.0084006789039,262.282282975204,-515.544637398992
274.2101908317,111.497405388637,58.3026372456274,258.699130491632,-472.353838886486,86.406843374655,249.126145303484,-647.465544276394,58.9432215355322,288.054890255464,-583.922526527911,69.8207788008154,264.673217507352,-524.255436604524
272.610326909967,111.682666427664,62.3817267471116,258.92025033235,-517.168412118452,83.2169640152674,249.274549215155,-611.935794289464,53.51971161353,288.183536065907,-420.404149065943,72.7619169366715,264.886506527237,-615.544339785336
217.933678065687,122.699004613036,44.207346253869,269.669416974521,-421.658289111547,60.6026217713862,259.977011309018,-435.735998876957,56.8763757968219,299.127136354913,-583.332592260788,55.7326228717193,275.626678249777,-488.139416814273
220.334864029626,122.90429368946,63.3999661665165,270.051322759477,-495.7164870707,56.2243274327582,260.153847652213,-384.532206685953,56.791048698131,299.337389549616,-549.083708587331,43.4006382242753,275.736484802018,-421.634272821925
266.071543471148,114.275996548915,72.5678106952744,261.610559562563,-577.722444886095,62.2379415525545,251.663626433716,-508.608781008873,85.3216194369181,291.12969991553,-636.471127837417,45.2466982347092,267.211958392197,-418.125484775894
227.226349926306,120.378291292161,55.3670182297314,267.458139404797,-459.596208597238,69.5042786506709,257.747546417162,-485.033701965332,46.4466354589729,296.726374125064,-376.267642518463,55.3603854531874,273.318227965859,-521.319885631095
269.832526412748,113.780512300935,75.36427573762,261.155331784845,-598.855552068496,71.3638385143479,251.255656239268,-458.889100712168,39.5261102532238,290.161270260681,-406.321345962532,82.8755117093963,267.099128189844,-599.802925191686
246.056260996254,130.154366000898,66.4643391141078,277.40807087709,-607.172324795636,68.2288391294008,267.577102168577,-574.660304032892,43.397900088284,306.54400212122,-367.468415406261,67.4336663045872,283.276403256386,-525.539736583
284.136115511093,103.778062374917,70.005021340552,251.105130062844,-503.322771412552,76.6044496139723,241.314960870059,-464.564336115648,74.1972324179677,280.509691092059,-625.281860793557,62.4832463463874,256.885034229901,-542.18475908638
237.218382262513,130.940993952698,68.5194639458311,278.196854123435,-501.130854636322,41.9103288586769,268.147668042968,-391.345216586157,53.3618419546541,307.397926906206,-417.466234579676,72.9145172047006,284.101999883896,-589.192248088972
219.512871829936,114.436685091771,56.5143309456744,261.495798291281,-384.106560739389,58.8866388307829,251.685937397039,-531.790878521428,49.274953750206,290.777113259732,-390.835799817461,54.2673297901115,267.335488049378,-506.002613323714
265.062974809742,110.801109853663,75.153576170423,258.153729987773,-618.412481697575,84.4725823338224,248.384077765672,-537.992583929838,37.4845853757067,287.14666005296,-365.548821071356,67.2382020777735,263.924178092838,-474.062994680917
270.432445465858,109.302356372649,67.644182931244,256.582249030825,-576.982338193295,68.8349476842866,246.745412447613,-519.065816014076,63.6341333884979,285.892814452821,-620.694623782213,69.5699132995873,262.459908413097,-562.453806173473
202.974561050039,110.041705551388,64.4523006032246,257.131527090169,-518.712676575054,47.0546192573074,247.15882056314,-404.583510134542,33.2860813547759,286.211377368849,-357.081869045156,57.627322249453,262.924073909845,-534.722603913172
221.114104617042,135.765442590115,72.6811039472771,283.039339334419,-587.872403345172,48.8222975930863,272.989054912841,-425.790586753299,44.4078780076524,312.116959599069,-379.456659266472,54.7514069792485,288.718718017943,-386.416875396321
227.61105383868,126.368423987821,59.8340719400304,273.504154587912,-514.473577040861,64.8567785333765,263.710962709524,-526.665733224332,51.1251063071156,302.772329913825,-385.089716054866,51.281180980343,279.287148247852,-438.766181117003
257.599088293131,111.408809814659,60.715804731191,258.590612108695,-493.265009170125,56.9264935880306,248.72578435119,-429.030498473196,73.7243891236488,288.086390138506,-551.751350150219,65.5338491490132,264.496971401319,-520.947860398271
241.737608304194,110.52111384592,69.9241451590233,257.75666283325,-551.674389592154,79.6014274836094,247.996163880596,-525.192965971209,56.4407728081938,286.969253913009,-436.918683435334,35.1146563818612,263.31590387245,-348.593238590439
243.47303914961,140.450834771931,66.8923133419243,287.72266554864,-544.330996370607,79.6231935321653,277.993067181972,-648.456180449843,20.6780059402241,316.710198974926,-322.674189516899,75.8117025997997,293.677662694881,-602.362077939929
220.898231428286,127.815587600406,62.1535059147563,274.961918336293,-598.231959480665,76.5873098249173,265.251858133611,-537.981726106925,28.1456785288285,304.035429691569,-349.416979016533,53.5258145141045,280.741470322974,-403.102471654405
218.376034317743,141.961312067576,62.5154808817916,289.133094289596,-498.10809440179,45.2256391842204,279.16616427956,-418.09059858061,41.4635037782032,318.29564845914,-457.050990289357,68.7526497782082,295.055869836568,-643.426505285402
258.201464854056,139.952432963854,58.7695951299663,287.178355804295,-564.931388753323,77.6497823330681,277.510787695413,-604.27229203792,65.5793961427242,316.603432590658,-603.959885056393,55.696807226813,293.010371297817,-442.62355216169
249.120027433875,149.333381324587,60.5780498372987,296.57064623865,-614.537704632198,60.7595548135119,286.735181343729,-600.435440103035,53.5231986131639,325.856818447415,-533.199015534873,73.8143423982944,302.567422179903,-617.552251961354
263.765511449661,112.536588991753,64.7216706400235,259.776939064271,-427.881674338143,53.7475628411209,249.848133804473,-433.859225537668,78.5046990565764,289.291438013609,-623.666053705518,66.0851175345693,265.648882625532,-422.986844733598
237.259202645836,124.796619520699,38.2032231013665,271.77191639157,-363.158404912225,74.766024080041,262.246895139503,-629.637442642637,68.7985275238038,301.400125464314,-636.470119388836,54.943555974596,277.766022977034,-518.504097937808
249.629775143994,112.119933093492,51.8478807353584,259.201979446569,-405.308251767681,70.9051252781328,249.535715183067,-439.703027893665,42.9439068312408,288.471574649306,-387.250434938564,83.2682535068523,265.387961492772,-590.319861095617
261.709899154399,106.841297032677,78.073834736438,254.209054400214,-642.44614129621,70.5314371798761,244.270681638385,-625.042963009824,50.6829826392014,283.274622398657,-480.344944754516,61.6765568431846,259.889702787524,-513.018831903876
208.137673615669,145.828087229455,65.6731566967014,293.016603485463,-580.870592343274,85.6184666024908,283.360387993984,-630.75009646412,30.2607984995764,322.069504143939,-331.059408551799,26.2068415205917,298.570806653775,-329.45005863839
272.211581192298,105.812140320764,71.8707079590702,253.13332395371,-503.799423849864,70.2877228072252,243.263840841206,-547.121304990281,62.2679233988761,282.383078704263,-603.240839201673,66.9972815425927,258.93815199136,-445.078521369601
248.855624908934,147.575619251007,67.2259164391914,294.87666789138,-492.296148945626,56.2786026967769,284.938812169765,-404.625411121403,59.4923221168976,324.153604974853,-638.963691127006,65.4057925008428,300.716760538406,-533.214533019589
280.231345363346,127.357301284608,65.0917351161072,274.678542728299,-565.213998825645,75.7149086529507,264.930464139817,-614.239876028035,67.0101784560636,304.055119636877,-631.125519987396,71.7867535376585,280.607212441717,-563.775830618208
249.960177179293,131.052495137438,53.7433931780415,278.194417805473,-399.429952442962,55.9527828959422,268.386111788769,-506.659718269538,54.0747399449431,307.547095526232,-433.70409689859,85.6509423138632,284.393627139831,-635.8764850301
256.389260480204,132.44053413363,63.1689122530172,279.690573978512,-549.531523019336,80.0786811820334,270.004185931289,-565.679705473501,64.0229318260028,309.054697579362,-524.568031113639,48.576272082494,285.418559706659,-443.018387667722
233.855478864403,147.255698030099,33.2589124175248,294.233728368757,-346.048640639623,76.0282428562368,284.751919331975,-560.788263758629,61.9090162254125,323.822153348834,-597.73686506879,62.2327828614331,300.328860011628,-623.643294092027
213.179131604869,150.147684546407,63.3892596912164,297.331065166089,-493.315936473542,60.750076658489,287.467625099958,-528.226657529339,46.0677480865648,326.523129056347,-451.875345256124,42.5957462340884,303.011212864243,-362.718568484245
194.842448111919,112.865979432896,53.640867780515,259.842906801162,-399.703137696519,53.1172376370082,250.015519692042,-389.410091092294,53.0726355272845,289.184546647771,-452.910694640966,34.4951970932216,265.559234112963,-346.628054236358
281.03566107065,109.230567994611,63.6970122496499,256.497585412892,-467.276283561219,87.6997840199296,246.885594827867,-639.739543268168,59.6899012008241,285.80778649476,-540.790247411185,69.1723409926161,262.411905284389,-599.897697079007
253.139125282089,134.71134095049,71.5582447453774,282.046271919112,-620.033769717636,78.0833574436207,272.251596096257,-543.998371428653,41.1419329798504,311.110294126661,-446.615461993405,61.8361494980592,287.803834399695,-637.89944145849
266.761197405687,103.975861002763,81.6989352045357,251.392414949787,-627.224113939604,70.2333691869883,241.407965666609,-560.851502181872,52.3450095889072,280.429185921538,-406.466616342495,61.6952670274885,257.029583733205,-429.132656731808
270.680509278956,130.648673584305,71.5308318255312,278.020016981753,-633.910030924348,74.2714828462206,268.18943801228,-573.147727432757,60.1592121681417,307.255066129952,-456.909139327625,64.1352109532389,283.8003757358,-531.800996846105
241.473585944725,113.019752827503,55.6351234562673,260.117964935338,-446.533215509851,52.0139379478038,250.264624489388,-384.525979683338,51.8343359494154,289.430207555082,-523.380859695169,81.3509116227195,266.247148394249,-546.526951970185
219.805361220471,102.731684500792,65.5288458988474,249.849300731768,-419.900003459248,56.0764768420587,239.930154753464,-461.265777123978,58.033945383432,279.123112286431,-516.528424254209,39.5029442591749,255.484041462216,-357.92726888508
210.916685941399,136.171228045,53.0882371002959,283.227358462615,-490.205847258808,61.2096036788169,273.465749015152,-470.173230981945,33.0818056464016,312.417652040116,-359.183126257752,63.1105940397126,289.181132279659,-504.148762438784
266.032871015211,126.087756982384,61.4209876405047,273.331905467643,-565.665336330837,80.5185542634399,263.667636401347,-558.163200900519,50.1657463857773,302.57594012756,-508.990373459707,73.3263064495319,279.314338356155,-626.759131215618
237.34551783463,138.469114067868,84.0671153847488,285.92024409991,-633.684934590405,43.9929689457383,275.70323238015,-413.42594672156,43.4483075822475,314.855628960266,-434.78336669944,65.3656900796104,291.565587127409,-636.662189214578
223.762883092601,107.512500774693,57.5060611300059,254.572868011889,-489.593951036074,55.4593652948733,244.727835556226,-464.429070531032,57.5887321042067,283.921983543814,-476.08380934154,52.5739620769393,260.388389615031,-451.750609444251
299.088017851029,123.053814565028,65.3465723382823,270.420569310228,-530.45816788197,90.4135759802531,260.820129648058,-625.686271934484,65.603980946247,299.778410877703,-521.138493328603,77.0224500540871,276.40492393332,-608.573971788299
237.645178712041,126.943435419223,61.575922205479,274.120689645755,-587.469149293655,65.8836432481022,264.31920662272,-418.514724639258,31.2468732319137,303.218626066017,-376.744087969783,78.4085124516768,280.159194931463,-579.077027288203
248.339323112769,139.772970606438,60.6935109965655,286.992588289027,-440.394810280326,74.9368364468449,277.28053335966,-534.161709940009,64.4603085900683,316.386920614454,-545.0702448521,47.7612784040622,292.738759978304,-457.609048976369
230.406095761773,132.116489992993,51.5590057775844,279.194799264941,-384.820063653671,86.4567445055018,269.682170163163,-638.330097268613,26.3354624597635,308.356944590355,-330.173135102498,65.5717544123625,285.186397071095,-596.806865807854
250.88866476687,127.021915156091,63.9228189090332,274.254795765163,-539.468047228454,73.4839632177574,264.497698092106,-566.519195115394,29.9761449982754,303.321383409923,-350.419354991095,82.9471689052989,280.323711832948,-597.734934281288
300.601670100192,101.3378598756,76.2140560458288,248.773664675052,-596.385435837037,78.7902807373868,238.935103348391,-610.278916215523,70.5655871700994,278.065278684792,-526.574152619501,74.1080457971679,254.605316612745,-461.414957263959
273.903898097317,101.38538657112,74.6998690050904,248.730623134592,-559.06046950688,77.3952133864145,238.895899372506,-648.081940495072,58.3230307590286,277.907367970361,-477.402219373838,62.6470692247864,254.459728903664,-413.585031336477
227.127537123127,129.720997762802,58.500002872064,276.849836486884,-442.807728312846,78.5948128728442,267.194599995312,-587.754762978671,30.4426932697543,305.972891032575,-346.923512304974,59.1002441570791,282.715315996625,-493.250611055211
173.815475718821,124.863582909131,35.7096902827952,271.688620884609,-354.333286426838,59.3905410513222,262.04704086329,-555.706587490943,32.1080344144455,301.0049951416,-345.667038568818,46.2101499524027,277.62669533205,-376.47206398036
268.133715665691,125.892768065044,73.2622915449069,273.266883880086,-510.536024572331,78.764910311931,263.460352790321,-605.322995919937,56.4552780557313,302.444865902764,-464.036436779847,59.0431861440323,278.978543126601,-525.546384502593
260.500978613744,133.760757302997,83.2256448729975,281.249169817122,-646.441229599757,64.4434414038149,271.193839020128,-456.663026681017,41.3434814730935,310.177790122281,-378.001078288256,70.9471601926629,286.963128304183,-613.600727478408
257.115984001559,107.294824871182,57.9811443293525,254.438586872884,-403.363508046377,70.3242184735706,244.711887030201,-610.266127988181,56.551544428433,283.772991941211,-502.683928391698,71.5294772028982,260.433916864532,-641.799471805494
202.589135146361,131.551530457683,34.4598023962247,278.438927231286,-364.573005995028,70.1426839348198,268.895890742617,-608.304785889271,54.8468984652096,307.94686792864,-400.78386352038,42.7068561206461,284.358777049907,-364.033726628225
262.053712162301,136.814452946342,72.061352624076,284.181459964472,-523.565454080791,71.6670005775166,274.320580703747,-489.3944711937,43.7482581619478,313.260782122643,-494.470388355804,74.0497722694789,290.060725416168,-656.023191758764
202.997217090584,141.371694197277,65.2955114851194,288.537551365381,-463.3649067547,59.6181852425541,278.64608917742,-483.625956612058,35.3566768712839,317.6270387566,-382.639576725805,42.3378891845745,294.196120980806,-421.194460912631
224.393725781145,134.180224549635,38.2201157246269,281.145175195751,-382.399018355714,72.3726865488792,271.597239693754,-498.676145366703,58.7695127222098,310.667009782973,-450.034812917259,54.564713567262,287.136097303583,-513.300677495297
229.163839342093,115.764985027251,64.9866772245114,262.931773554594,-540.378545539124,50.8661564665348,252.979342789934,-398.657112626757,57.0674744205904,292.203422807652,-457.611795405527,55.6562585929962,268.7011379774,-414.017292616415
239.035932664173,115.046977003276,55.1299171514285,262.139714926835,-461.215284346142,67.8456671028386,252.416937177913,-589.577570425384,54.3674841955809,291.480499829869,-456.852119878778,61.0770371655455,268.054780447746,-505.233303175692
224.100745276747,144.050478046291,60.9609062858021,291.223422636927,-551.992793958907,63.2523763601934,281.404874853161,-507.256036925846,54.1656684233636,320.511227252188,-600.527795611351,45.3009327305896,296.947829108002,-467.911945701128
282.272841430674,106.492389675698,54.4928622675572,253.667578470409,-456.606529904303,87.7369089381241,244.14413650779,-597.825773730966,58.4255010378355,283.052587950378,-405.398720278369,80.8095299566874,259.800462509406,-622.766244667694
194.287993613274,142.75002480719,49.615196272275,289.753804544663,-492.435783140287,60.1244001671245,280.012992988578,-552.202814709241,41.8897806330127,319.038274390101,-480.009414293992,42.2902717504284,295.558759362699,-380.734888814243
235.066692790738,142.403126654402,51.6077378595407,289.512174034303,-435.240623137705,85.9927906312692,279.99369227444,-623.244307153976,37.993858776588,318.750238917648,-451.186681576716,59.0275671619475,295.439817447834,-419.568461763225
203.286616687682,140.004891651576,42.5269429753433,286.965949788616,-411.998913640551,58.159385923962,277.26599509097,-472.134116266091,47.2805617074867,316.350442434816,-460.456313940046,54.9221284004378,292.929246190248,-492.839950600193
242.221145625218,126.766739309237,63.4386523881421,273.973096487218,-427.783795394693,62.6812060793729,264.126140803364,-430.155920518211,62.4691260713775,303.31717416947,-546.22278448682,53.085600356478,279.735935197335,-399.254293060701
218.721979788777,141.937440049695,61.3761670647329,289.098657996668,-627.398016903004,74.7284944442837,279.377839883937,-641.09287690033,39.2373768018439,318.255558890705,-449.904567183485,42.9637305045252,294.801323477094,-399.311956012866
175.94731282829,133.704828851738,57.9405243204744,280.730188782861,-546.871760274748,49.2215959373346,270.834695519952,-408.827960275366,26.9813174217484,309.838561440496,-360.406442258682,41.4393809455719,286.454579698723,-386.442334826783
288.252655870708,128.432102629243,70.2953965077868,275.832565420177,-540.735248715718,82.1703155776946,266.092682437926,-598.653854679907,56.6000149444399,305.045181963804,-482.538865814022,78.5511189074846,281.782231138799,-578.942314384872
211.519742458284,151.627213645978,55.277799830652,298.731685663246,-482.916949160594,75.6152105940985,289.076479112749,-555.127788846856,30.4648467217307,327.887704958737,-350.572582098651,49.7969115644327,304.545760656104,-413.194633236201
190.842471248558,145.633742584613,39.0499008743739,292.554319424977,-385.917842381721,53.4865880961362,282.843966346921,-508.488188292106,54.8666929915692,322.033532238585,-533.986946328332,43.0849093066973,298.446595585178,-414.396492853463
217.382534196339,128.579166937837,63.0233986429468,275.727976277493,-437.638823058127,73.0030046032024,265.975410547886,-560.837683584924,24.4443316319104,304.772348689135,-329.219378715314,56.4379299046146,281.524723269117,-387.519790111157
265.627047140137,133.214813837039,60.8219137160141,280.466639239337,-510.133774308191,82.3174158689372,270.825932499834,-634.77601997779,56.2537950533996,309.774459015182,-558.949456521828,65.6776580140765,286.374104229651,-576.769816384748
258.976948314792,132.98418060219,63.8436109162131,280.248630100954,-621.945128430987,59.0943952642432,270.368311900659,-529.731789881152,53.2357194298514,309.497501939841,-447.371299312002,82.2576755080458,286.310195505389,-647.497923892845
250.999741908102,118.280066645067,85.1416570741524,265.735650677748,-615.152304577689,57.4899413959214,255.60110308226,-514.847745665792,49.061308997685,294.702055333889,-406.486589187431,58.6852207656848,271.301917660318,-485.932285651419
199.022602934221,137.710197547815,53.1227913075284,284.74453936126,-469.062452076098,54.8865228340876,274.933366887144,-402.34599089894,57.9908160158889,314.141674734161,-572.411983865779,32.6225474062388,290.454721638569,-336.155274176561
197.477643169481,140.278658230868,58.1776117859554,287.360795596551,-570.91721862713,44.0388562188409,277.428508038746,-368.318451593963,41.164235553994,316.56293554786,-431.443684196622,53.7117917024792,293.180873435736,-476.808534369419
276.42501242049,125.624273683119,72.0496788979105,273.00608450905,-636.111808381979,87.3770026851619,263.301040066177,-591.190304903065,60.8060368606183,302.24136552586,-613.025314863131,55.5636305920476,278.699420595886,-417.14164423574
279.659633049258,119.722386907038,76.472899314381,267.150096098132,-568.912190750247,84.2064452176372,257.361935387717,-583.795685929374,60.9587116206562,296.335866714352,-564.590952300377,57.3409709105318,272.809065764217,-404.880213135383
